Replication Factor	Partition	Message Size	Acks	Max Request Size	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
1	2	1000	0	5000000	98733.68321	94.16	350.37333	1949	246	1895.33333	1941.33333	1948.66667
1	2	1000	0	10000000	110570.544	105.45	263.32	890	261	670	872	887
1	2	1000	0	10000000	97541.94304	93.02	305.52	1101	323	1002	1084	1101
1	2	1000	0	10000000	92284.97601	88.01	323.99	424	339	395	411	422
1	2	1000	0	10000000	100132.4877	95.49333	297.61	805	307.66667	689	789	803.33333
1	5	100	0	500000	80441.46275	7.67	0.64	58440	0	2	10	20
1	5	100	0	500000	1228199.46	117.13	0.49	138	0	1	3	16
1	5	100	0	500000	1211240.31	115.51	0.77	140	0	2	13	32
1	5	100	0	500000	839960.4108	80.10333	0.63333	19572.66667	0	1.66667	8.66667	22.66667
1	5	100	0	1048576	1262307.498	120.38	0.53	136	0	2	3	16
1	5	100	0	1048576	1256281.407	119.81	0.47	135	0	1	3	15
1	5	100	0	1048576	1254705.144	119.66	6.41	197	0	33	156	193
1	5	100	0	1048576	1257764.683	119.95	2.47	156	0	12	54	74.66667
1	5	100	0	2000000	1165229.55	111.12	42.41	560	1	278	450	555
1	5	100	0	2000000	1051524.711	100.28	33.22	399	0	320	394	398
1	5	100	0	2000000	1166316.772	111.23	23.92	324	1	205	287	320
1	5	100	0	2000000	1127690.344	107.54333	33.18333	427.66667	0.66667	267.66667	377	424.33333
1	5	100	0	5000000	1170411.985	111.62	30.1	309	1	221	290	305
1	5	100	0	5000000	1325556.734	126.41	0.44	136	0	1	2	7
1	5	100	0	5000000	1173433.466	111.91	23.26	419	0	259	368	415
1	5	100	0	5000000	1223134.062	116.64667	17.93333	288	0.33333	160.33333	220	242.33333
1	5	100	0	10000000	1287001.287	122.74	0.54	134	0	1	3	29
1	5	100	0	10000000	1345895.02	128.35	5.64	158	0	43	133	155
1	5	100	0	10000000	1362397.82	129.93	0.47	134	0	1	3	12
1	5	100	0	10000000	1331764.709	127.00667	2.21667	142	0	15	46.33333	65.33333
1	5	500	0	500000	496277.9156	236.64	74.98	145	90	131	143	144
1	5	500	0	500000	393700.7874	187.73	123.43	208	136	201	205	206
1	5	500	0	500000	290782.2041	138.66	181.14	300	215	275	287	296
1	5	500	0	500000	393586.9691	187.67667	126.51667	217.66667	147	202.33333	211.66667	215.33333
1	5	500	0	1048576	230574.1296	109.95	244.96	352	274	330	344	351
1	5	500	0	1048576	194287.9347	92.64	299.81	607	314	525	594	606
1	5	500	0	1048576	179500.9873	85.59	324.01	436	352	407	424	434
1	5	500	0	1048576	201454.3505	96.06	289.59333	465	313.33333	420.66667	454	463.66667
1	5	500	0	2000000	163345.312	77.89	358.44	485	385	451	468	479
1	5	500	0	2000000	118609.8921	56.56	525.99	3620	308	3515	3585	3619
1	5	500	0	2000000	196193.8395	93.55	291.74	400	316	381	393	399
1	5	500	0	2000000	159383.0145	76	392.05667	1501.66667	336.33333	1449	1482	1499
1	5	500	0	5000000	179051.0295	85.38	326.46	445	355	397	415	441
1	5	500	0	5000000	171262.2024	81.66	342.14	957	371	801	930	956
1	5	500	0	5000000	164880.4617	78.62	352.25	472	378	444	459	469
1	5	500	0	5000000	171731.2312	81.88667	340.28333	624.66667	368	547.33333	601.33333	622
1	5	500	0	10000000	162601.626	77.53	355.16	1146	383	901	1088	1116
1	5	500	0	10000000	166251.0391	79.27	350.13	445	383	420	431	441
1	5	500	0	10000000	170473.9175	81.29	344.79	436	367	416	425	432
1	5	500	0	10000000	166442.1942	79.36333	350.02667	675.66667	377.66667	579	648	663
1	5	1000	0	500000	37061.74487	35.34	860.06	10466	113	10453	10464	10466
1	5	1000	0	500000	200642.0546	191.35	132.43	266	114	221	245	264
1	5	1000	0	500000	158579.131	151.23	182.88	501	150	493	500	501
1	5	1000	0	500000	132094.3101	125.97333	391.79	3744.33333	125.66667	3722.33333	3736.33333	3743.66667
1	5	1000	0	1048576	127681.3075	121.77	224.89	324	251	303	312	323
1	5	1000	0	1048576	104646.2955	99.8	277.9	406	296	369	389	401
1	5	1000	0	1048576	83180.83514	79.33	361.99	1270	323	1219	1248	1268
1	5	1000	0	1048576	105169.4794	100.3	288.26	666.66667	290	630.33333	649.66667	664
1	5	1000	0	2000000	76769.53785	73.21	394.2	1620	334	1556	1593	1598
1	5	1000	0	2000000	93405.56697	89.08	314.54	410	334	390	398	407
1	5	1000	0	2000000	86986.77801	82.96	341.44	943	372	903	930	940
1	5	1000	0	2000000	85720.62761	81.75	350.06	991	346.66667	949.66667	973.66667	981.66667
1	5	1000	0	5000000	84659.66813	80.74	350.21	452	367	418	435	450
1	5	1000	0	5000000	46860.35614	44.69	624.51	3703	342	3595	3664	3702
1	5	1000	0	5000000	126742.7123	120.87	234.94	1058	206	933	1010	1058
1	5	1000	0	5000000	86087.57886	82.1	403.22	1737.66667	305	1648.66667	1703	1736.66667
1	5	1000	0	10000000	117041.1985	111.62	247.58	357	268	324	340	354
1	5	1000	0	10000000	102228.5831	97.49	288.34	383	308	358	372	380
1	5	1000	0	10000000	92661.23054	88.37	319.22	1034	321	919	1003	1032
1	5	1000	0	10000000	103977.0041	99.16	285.04667	591.33333	299	533.66667	571.66667	588.66667
2	1	100	0	500000	600744.9237	57.29	286.78	926	141	800	880	917
2	1	100	0	500000	774713.3561	73.88	44.75	378	1	233	353	376
2	1	100	0	500000	867152.2719	82.7	25.15	238	1	147	210	236
2	1	100	0	500000	747536.8506	71.29	118.89333	514	47.66667	393.33333	481	509.66667
2	1	100	0	1048576	948586.606	90.46	21.89	308	1	188	280	304
2	1	100	0	1048576	841184.3876	80.22	82.63	1135	1	1023	1128	1133
2	1	100	0	1048576	1002405.774	95.6	0.8	132	0	3	8	15
2	1	100	0	1048576	930725.5891	88.76	35.10667	525	0.66667	404.66667	472	484
2	1	100	0	2000000	1058873.359	100.98	0.76	132	0	4	7	13
2	1	100	0	2000000	320965.4641	30.61	678.49	10577	1	9841	9895	10575
2	1	100	0	2000000	1048657.718	100.01	0.83	152	0	3	11	29
2	1	100	0	2000000	809498.847	77.2	226.69333	3620.33333	0.33333	3282.66667	3304.33333	3539
2	1	100	0	5000000	774473.3581	73.86	162.14	1575	1	1473	1552	1573
2	1	100	0	5000000	783330.7222	74.7	146.02	690	0	647	678	687
2	1	100	0	5000000	444721.1598	42.41	590.54	3662	423	3440	3609	3648
2	1	100	0	5000000	667508.4134	63.65667	299.56667	1975.66667	141.33333	1853.33333	1946.33333	1969.33333
2	1	100	0	10000000	782227.7847	74.6	214.82	477	213	417	446	472
2	1	100	0	10000000	628377.5292	59.93	319.16	1579	253	916	1549	1578
2	1	100	0	10000000	710126.4025	67.72	254.03	631	254	530	614	630
2	1	100	0	10000000	706910.5722	67.41667	262.67	895.66667	240	621	869.66667	893.33333
2	1	500	0	500000	110120.0308	52.51	561.55	2468	386	2402	2455	2465
2	1	500	0	500000	209161.2633	99.74	276.62	435	294	376	410	431
2	1	500	0	500000	109865.9635	52.39	562.55	4128	290	3818	4122	4125
2	1	500	0	500000	143049.0859	68.21333	466.90667	2343.66667	323.33333	2198.66667	2329	2340.33333
2	1	500	0	1048576	211416.4905	100.81	274.84	601	274	459	572	599
2	1	500	0	1048576	173280.1941	82.63	341.19	488	360	442	467	482
2	1	500	0	1048576	155086.8486	73.95	382.45	561	393	512	537	553
2	1	500	0	1048576	179927.8444	85.79667	332.82667	550	342.33333	471	525.33333	544.66667
2	1	500	0	2000000	121610.118	57.99	499.54	2029	412	1940	2022	2029
2	1	500	0	2000000	156543.5191	74.65	379.48	606	406	493	548	604
2	1	500	0	2000000	118441.3123	56.48	523.79	2065	382	1994	2040	2061
2	1	500	0	2000000	132198.3165	63.04	467.60333	1566.66667	400	1475.66667	1536.66667	1564.66667
2	1	500	0	5000000	121847.2036	58.1	489.05	3687	266	3636	3680	3686
2	1	500	0	5000000	220896.8412	105.33	263.5	582	270	504	580	581
2	1	500	0	5000000	109902.1871	52.41	545.53	5081	214	4994	5069	5080
2	1	500	0	5000000	150882.0773	71.94667	432.69333	3116.66667	250	3044.66667	3109.66667	3115.66667
2	1	500	0	10000000	229990.8004	109.67	250.26	364	256	339	354	361
2	1	500	0	10000000	163961.3051	78.18	362.11	1452	301	1412	1439	1452
2	1	500	0	10000000	160590.9748	76.58	371.08	749	365	574	702	748
2	1	500	0	10000000	184847.6934	88.14333	327.81667	855	307.33333	775	831.66667	853.66667
2	1	1000	0	500000	61728.39506	58.87	499.96	2591	374	2492	2567	2590
2	1	1000	0	500000	78345.34629	74.72	378.7	700	391	571	670	700
2	1	1000	0	500000	75426.15779	71.93	397.84	571	405	507	559	569
2	1	1000	0	500000	71833.29971	68.50667	425.5	1287.33333	390	1190	1265.33333	1286.33333
2	1	1000	0	1048576	72950.10213	69.57	414.37	918	430	700	869	913
2	1	1000	0	1048576	65651.2605	62.61	465.62	1749	396	1692	1729	1748
2	1	1000	0	1048576	79821.20051	76.12	377.12	650	385	484	631	649
2	1	1000	0	1048576	72807.52105	69.43333	419.03667	1105.66667	403.66667	958.66667	1076.33333	1103.33333
2	1	1000	0	2000000	57917.2941	55.23	540.19	3067	380	2976	3047	3064
2	1	1000	0	2000000	94732.85335	90.34	313.93	548	314	454	525	545
2	1	1000	0	2000000	82236.8421	78.43	376.07	1261	357	1097	1223	1259
2	1	1000	0	2000000	78295.66319	74.66667	410.06333	1625.33333	350.33333	1509	1598.33333	1622.66667
2	1	1000	0	5000000	76745.97084	73.19	389.12	724	386	628	700	721
2	1	1000	0	5000000	63411.5409	60.47	425.45	1984	402	475	1965	1978
2	1	1000	0	5000000	85062.94658	81.12	350.33	535	366	439	503	527
2	1	1000	0	5000000	75073.48611	71.59333	388.3	1081	384.66667	514	1056	1075.33333
2	1	1000	0	10000000	78517.58794	74.88	384.66	801	390	603	752	796
2	1	1000	0	10000000	74283.16743	70.84	408.02	873	422	781	861	871
2	1	1000	0	10000000	74738.41555	71.28	404.54	818	415	615	786	817
2	1	1000	0	10000000	75846.39031	72.33333	399.07333	830.66667	409	666.33333	799.66667	828
2	2	100	0	500000	274740.3704	26.2	75.78	12636	1	33	75	102
2	2	100	0	500000	1223990.208	116.73	0.88	135	0	4	14	28
2	2	100	0	500000	1234567.901	117.74	0.61	138	0	3	6	16
2	2	100	0	500000	911099.4932	86.89	25.75667	4303	0.33333	13.33333	31.66667	48.66667
2	2	100	0	1048576	817795.2241	77.99	128.18	2134	0	218	371	433
2	2	100	0	1048576	1117568.172	106.58	4.92	161	0	20	39	46
2	2	100	0	1048576	1088376.143	103.8	17.17	216	0	120	185	193
2	2	100	0	1048576	1007913.18	96.12333	50.09	837	0	119.33333	198.33333	224
2	2	100	0	2000000	515039.143	49.12	421.2	868	485	757	822	830
2	2	100	0	2000000	448309.8718	42.75	545.17	3687	367	3132	3247	3289
2	2	100	0	2000000	1061571.125	101.24	42.72	365	1	256	343	359
2	2	100	0	2000000	674973.38	64.37	336.36333	1640	284.33333	1381.66667	1470.66667	1492.66667
2	2	100	0	5000000	707413.6955	67.46	222.82	723	151	617	701	720
2	2	100	0	5000000	528373.6659	50.39	432.78	1423	499	554	1374	1394
2	2	100	0	5000000	658414.5378	62.79	307.59	575	411	490	510	522
2	2	100	0	5000000	631400.6331	60.21333	321.06333	907	353.66667	553.66667	861.66667	878.66667
2	2	100	0	10000000	623130.6082	59.43	312.02	1000	250	702	906	940
2	2	100	0	10000000	622975.3302	59.41	348.05	895	428	567	826	868
2	2	100	0	10000000	548666.7398	52.32	416.95	1725	1	320	351	363
2	2	100	0	10000000	598257.5594	57.05333	359.00667	1206.66667	226.33333	529.66667	694.33333	723.66667
2	2	500	0	500000	134970.9812	64.36	439.72	1217	378	1138	1185	1210
2	2	500	0	500000	191644.3082	91.38	306.12	491	313	395	445	487
2	2	500	0	500000	195312.5	93.13	297.95	412	328	392	401	410
2	2	500	0	500000	173975.9298	82.95667	347.93	706.66667	339.66667	641.66667	677	702.33333
2	2	500	0	1048576	160952.8408	76.75	371.79	768	407	692	753	768
2	2	500	0	1048576	123228.589	58.76	487.41	1916	431	1864	1905	1913
2	2	500	0	1048576	149387.5112	71.23	390.56	1065	382	477	756	762
2	2	500	0	1048576	144522.9804	68.91333	416.58667	1249.66667	406.66667	1011	1138	1147.66667
2	2	500	0	2000000	142186.8335	67.8	419.55	530	455	503	522	527
2	2	500	0	2000000	123092.0729	58.69	479.35	1483	353	425	1034	1058
2	2	500	0	2000000	142694.0639	68.04	420.34	834	452	485	499	504
2	2	500	0	2000000	135990.9901	64.84333	439.74667	949	420	471	685	696.33333
2	2	500	0	5000000	122714.4435	58.51	482.27	1792	1	662	677	678
2	2	500	0	5000000	132485.4266	63.17	451.71	1476	425	1411	1448	1469
2	2	500	0	5000000	149276.0113	71.18	398.64	1036	426	884	997	1023
2	2	500	0	5000000	134825.2938	64.28667	444.20667	1434.66667	284	985.66667	1040.66667	1056.66667
2	2	500	0	10000000	137136.588	65.39	423.02	827	440	501	580	627
2	2	500	0	10000000	106326.4221	50.7	573.01	4831	559	4722	4808	4821
2	2	500	0	10000000	207210.9407	98.81	278.93	412	302	363	376	402
2	2	500	0	10000000	150224.6503	71.63333	424.98667	2023.33333	433.66667	1862	1921.33333	1950
2	2	1000	0	500000	73195.72537	69.8	413.89	1658	342	1543	1647	1657
2	2	1000	0	500000	76769.53785	73.21	390.04	614	403	505	549	599
2	2	1000	0	500000	69851.91394	66.62	434.4	560	458	520	524	548
2	2	1000	0	500000	73272.39239	69.87667	412.77667	944	401	856	906.66667	934.66667
2	2	1000	0	1048576	70442.37814	67.18	430.01	548	448	502	512	536
2	2	1000	0	1048576	69560.37841	66.34	434.75	673	451	515	551	670
2	2	1000	0	1048576	60408.36052	57.61	507.1	1573	463	1511	1557	1568
2	2	1000	0	1048576	66803.70569	63.71	457.28667	931.33333	454	842.66667	873.33333	924.66667
2	2	1000	0	2000000	51781.27589	49.38	589.64	3504	434	3117	3456	3496
2	2	1000	0	2000000	74962.51874	71.49	407.23	1937	329	1883	1916	1930
2	2	1000	0	2000000	92455.6213	88.17	322.95	438	337	420	427	432
2	2	1000	0	2000000	73066.47198	69.68	439.94	1959.66667	366.66667	1806.66667	1933	1952.66667
2	2	1000	0	5000000	54466.23094	51.94	550.25	3626	382	3212	3584	3620
2	2	1000	0	5000000	84545.14711	80.63	352.46	745	377	616	728	744
2	2	1000	0	5000000	73659.39894	70.25	407.72	541	429	508	524	539
2	2	1000	0	5000000	70890.259	67.60667	436.81	1637.33333	396	1445.33333	1612	1634.33333
2	2	1000	0	10000000	68194.21713	65.04	443.42	569	461	539	558	566
2	2	1000	0	10000000	59129.61211	56.39	506.3	2112	626	1427	2042	2102
2	2	1000	0	10000000	76312.57631	72.78	393.72	639	409	501	556	622
2	2	1000	0	10000000	67878.80185	64.73667	447.81333	1106.66667	498.66667	822.33333	1052	1096.66667
2	5	100	0	500000	129866.7567	12.39	331.13	29118	0	4931	5037	5088
2	5	100	0	500000	1102779.003	105.17	1.15	133	0	2	35	41
2	5	100	0	500000	790014.2203	75.34	138.56	1829	0	1775	1820	1827
2	5	100	0	500000	674219.9934	64.3	156.94667	10360	0	2236	2297.33333	2318.66667
2	5	100	0	1048576	1118318.05	106.65	0.4	142	0	1	4	20
2	5	100	0	1048576	1071581.655	102.19	0.55	139	0	1	12	24
2	5	100	0	1048576	1045806.317	99.74	1.67	133	0	11	30	44
2	5	100	0	1048576	1078568.674	102.86	0.87333	138	0	4.33333	15.33333	29.33333
2	5	100	0	2000000	918273.6455	87.57	7.25	239	1	25	154	229
2	5	100	0	2000000	562303.1939	53.63	264.84	3998	1	3924	3980	3996
2	5	100	0	2000000	998601.9573	95.23	2.19	140	0	15	27	31
2	5	100	0	2000000	826392.9322	78.81	91.42667	1459	0.66667	1321.33333	1387	1418.66667
2	5	100	0	5000000	1001201.442	95.48	6.32	407	0	2	381	407
2	5	100	0	5000000	603500.3018	57.55	285.22	752	122	704	729	749
2	5	100	0	5000000	515039.143	49.12	467.38	1753	430	1694	1735	1744
2	5	100	0	5000000	706580.2955	67.38333	252.97333	970.66667	184	800	948.33333	966.66667
2	5	100	0	10000000	581530.5885	55.46	389.7	1245	472	1011	1219	1244
2	5	100	0	10000000	574514.5352	54.79	400.58	1559	368	1486	1546	1555
2	5	100	0	10000000	620578.379	59.18	317.44	1035	391	567	985	1033
2	5	100	0	10000000	592207.8343	56.47667	369.24	1279.66667	410.33333	1021.33333	1250	1277.33333
2	5	500	0	500000	124953.1426	59.58	482.4	1675	438	1610	1656	1672
2	5	500	0	500000	143184.4215	68.28	420.61	527	423	487	505	524
2	5	500	0	500000	124672.7341	59.45	489.07	1759	433	1692	1737	1751
2	5	500	0	500000	130936.7661	62.43667	464.02667	1320.33333	431.33333	1263	1299.33333	1315.66667
2	5	500	0	1048576	139567.3412	66.55	402.1	1036	420	500	522	1033
2	5	500	0	1048576	100877.6354	48.1	620.72	3969	402	3868	3956	3968
2	5	500	0	1048576	194741.9669	92.86	300.15	452	316	403	433	449
2	5	500	0	1048576	145062.3145	69.17	440.99	1819	379.33333	1590.33333	1637	1816.66667
2	5	500	0	2000000	126871.3524	60.5	472.04	1858	393	1802	1837	1854
2	5	500	0	2000000	164122.7638	78.26	361.51	501	376	470	487	495
2	5	500	0	2000000	146198.8304	69.71	410.02	1204	408	1049	1185	1202
2	5	500	0	2000000	145730.9822	69.49	414.52333	1187.66667	392.33333	1107	1169.66667	1183.66667
2	5	500	0	5000000	128139.4157	61.1	467.91	945	501	872	918	944
2	5	500	0	5000000	129098.8898	61.56	466.16	1117	497	827	1093	1115
2	5	500	0	5000000	129416.3323	61.71	465.81	745	499	572	717	739
2	5	500	0	5000000	128884.8793	61.45667	466.62667	935.66667	499	757	909.33333	932.66667
2	5	500	0	10000000	125281.8842	59.74	469.39	1291	468	531	1236	1289
2	5	500	0	10000000	137703.1121	65.66	432.98	606	450	561	583	601
2	5	500	0	10000000	143740.1179	68.54	417.89	539	440	515	525	538
2	5	500	0	10000000	135575.0381	64.64667	440.08667	812	452.66667	535.66667	781.33333	809.33333
2	5	1000	0	500000	70106.56197	66.86	433.17	777	446	550	764	775
2	5	1000	0	500000	70942.11124	67.66	427.59	1298	440	842	1273	1290
2	5	1000	0	500000	52350.53921	49.93	596.22	4091	354	3939	4061	4086
2	5	1000	0	500000	64466.40414	61.48333	485.66	2055.33333	413.33333	1777	2032.66667	2050.33333
2	5	1000	0	1048576	92148.91264	87.88	324.35	473	336	424	445	468
2	5	1000	0	1048576	72379.84945	69.03	417.72	603	419	557	586	599
2	5	1000	0	1048576	66809.19295	63.71	455.23	1066	466	891	1038	1065
2	5	1000	0	1048576	77112.65168	73.54	399.1	714	407	624	689.66667	710.66667
2	5	1000	0	2000000	67999.456	64.85	448.03	550	472	520	532	546
2	5	1000	0	2000000	68278.02813	65.12	445.46	593	478	536	589	592
2	5	1000	0	2000000	69871.43656	66.63	447.51	1135	444	1006	1113	1131
2	5	1000	0	2000000	68716.3069	65.53333	447	759.33333	464.66667	687.33333	744.66667	756.33333
2	5	1000	0	5000000	69861.67389	66.63	435.77	715	447	637	682	710
2	5	1000	0	5000000	70175.4386	66.92	445.51	982	442	675	958	978
2	5	1000	0	5000000	70741.36955	67.46	429.88	568	445	513	542	558
2	5	1000	0	5000000	70259.49401	67.00333	437.05333	755	444.66667	608.33333	727.33333	748.66667
2	5	1000	0	10000000	71316.50264	68.01	424.95	538	450	503	521	533
2	5	1000	0	10000000	70851.63667	67.57	430.95	834	438	735	789	828
2	5	1000	0	10000000	70952.17823	67.67	429.29	788	451	584	747	781
2	5	1000	0	10000000	71040.10585	67.75	428.39667	720	446.33333	607.33333	685.66667	714
5	1	100	0	500000	305418.1174	29.13	923.38	3246	599	3152	3196	3238
5	1	100	0	500000	473888.7309	45.19	524.84	1539	375	1504	1533	1537
5	1	100	0	500000	543006.0817	51.79	365.17	1370	291	1299	1345	1367
5	1	100	0	500000	440770.9767	42.03667	604.46333	2051.66667	421.66667	1985	2024.66667	2047.33333
5	1	100	0	1048576	194673.7268	18.57	1357.78	18936	33	18407	18888	18930
5	1	100	0	1048576	477691.7933	45.56	567.61	872	554	797	832	846
5	1	100	0	1048576	331477.0618	31.61	807.91	1666	917	1050	1542	1658
5	1	100	0	1048576	334614.194	31.91333	911.1	7158	501.33333	6751.33333	7087.33333	7144.66667
5	1	100	0	2000000	334896.1822	31.94	823.37	3637	707	3439	3584	3633
5	1	100	0	2000000	392834.6952	37.46	686.35	899	766	839	861	893
5	1	100	0	2000000	397582.6972	37.92	663.21	1223	715	850	1091	1220
5	1	100	0	2000000	375104.5249	35.77333	724.31	1919.66667	729.33333	1709.33333	1845.33333	1915.33333
5	1	100	0	5000000	632751.2022	60.34	343.08	896	353	709	843	895
5	1	100	0	5000000	659717.6409	62.92	258.06	1224	331	1171	1188	1222
5	1	100	0	5000000	789639.9242	75.31	101.55	536	41	348	525	535
5	1	100	0	5000000	694036.2558	66.19	234.23	885.33333	241.66667	742.66667	852	884
5	1	100	0	10000000	760109.4558	72.49	185.78	456	177	404	435	455
5	1	100	0	10000000	734861.846	70.08	230.38	475	194	452	459	471
5	1	100	0	10000000	682873.5318	65.12	323.44	540	394	462	516	535
5	1	100	0	10000000	725948.2779	69.23	246.53333	490.33333	255	439.33333	470	487
5	1	500	0	500000	138217.0007	65.91	432.63	704	459	551	688	701
5	1	500	0	500000	137494.8439	65.56	438.78	916	464	663	849	912
5	1	500	0	500000	132275.1323	63.07	457.65	1526	412	1269	1460	1520
5	1	500	0	500000	135995.659	64.84667	443.02	1048.66667	445	827.66667	999	1044.33333
5	1	500	0	1048576	155714.7306	74.25	382.11	745	406	591	719	739
5	1	500	0	1048576	156103.6528	74.44	390.85	522	405	488	510	518
5	1	500	0	1048576	148060.4086	70.6	402.33	1081	415	852	1020	1062
5	1	500	0	1048576	153292.9307	73.09667	391.76333	782.66667	408.66667	643.66667	749.66667	773
5	1	500	0	2000000	138831.0426	66.2	416.11	882	423	551	857	879
5	1	500	0	2000000	148787.3828	70.95	404.02	515	418	484	498	511
5	1	500	0	2000000	130548.3029	62.25	460.7	1253	444	1192	1226	1246
5	1	500	0	2000000	139388.9094	66.46667	426.94333	883.33333	428.33333	742.33333	860.33333	878.66667
5	1	500	0	5000000	120409.3919	57.42	507.74	2239	411	2149	2231	2237
5	1	500	0	5000000	167926.1125	80.07	350.44	602	360	514	571	598
5	1	500	0	5000000	166805.6714	79.54	363.54	807	376	693	788	806
5	1	500	0	5000000	151713.7253	72.34333	407.24	1216	382.33333	1118.66667	1196.66667	1213.66667
5	1	500	0	10000000	152835.0909	72.88	389.87	533	408	470	514	527
5	1	500	0	10000000	143204.9262	68.29	416.16	566	443	532	560	565
5	1	500	0	10000000	135263.0867	64.5	446.11	574	465	527	544	569
5	1	500	0	10000000	143767.7013	68.55667	417.38	557.66667	438.66667	509.66667	539.33333	553.66667
5	1	1000	0	500000	54259.35974	51.75	582.37	3433	371	3300	3394	3432
5	1	1000	0	500000	84160.91567	80.26	357.83	511	362	480	492	505
5	1	1000	0	500000	75642.9652	72.14	399.79	937	413	771	896	934
5	1	1000	0	500000	71354.41354	68.05	446.66333	1627	382	1517	1594	1623.66667
5	1	1000	0	1048576	5955.642376	5.68	5443.66	40805	592	28682	39388	40780
5	1	1000	0	1048576	4446.736984	4.24	6478.07	22971	6120	17642	21536	22724
5	1	1000	0	1048576	5848.158415	5.58	5247.16	22241	1118	17519	21081	22126
5	1	1000	0	1048576	5416.84592	5.16667	5722.96333	28672.33333	2610	21281	27335	28543.33333
5	1	1000	0	2000000	5295.656503	5.05	5962.98	25740	1653	21334	24273	25628
5	1	1000	0	2000000	4647.920056	4.43	6998.47	25432	5151	20823	24304	25394
5	1	1000	0	2000000	4423.565217	4.22	7193.04	26172	7270	21852	24772	25912
5	1	1000	0	2000000	4789.04726	4.56667	6718.16333	25781.33333	4691.33333	21336.33333	24449.66667	25644.66667
5	1	1000	0	5000000	5325.097183	5.08	5831.1	21891	3219	15178	20796	21791
5	1	1000	0	5000000	5371.261602	5.12	5807.73	27077	1201	21408	25346	26489
5	1	1000	0	5000000	4576.240161	4.36	7106.81	24170	5565	21174	23381	23878
5	1	1000	0	5000000	5090.86632	4.85333	6248.54667	24379.33333	3328.33333	19253.33333	23174.33333	24052.66667
5	1	1000	0	10000000	4290.33559	4.09	7580.01	27643	6418	22967	26910	27411
5	1	1000	0	10000000	9020.223341	8.6	3601.17	36901	358	27548	36887	36894
5	1	1000	0	10000000	94197.43783	89.83	319.91	441	332	407	431	440
5	1	1000	0	10000000	35835.99892	34.17333	3833.69667	21661.66667	2369.33333	16974	21409.33333	21581.66667
5	2	100	0	500000	191350.9376	18.25	697.55	13144	1026	2020	2101	2123
5	2	100	0	500000	658587.9874	62.81	280.67	1073	296	925	1019	1065
5	2	100	0	500000	983284.1691	93.77	35.68	324	5	150	202	216
5	2	100	0	500000	611074.3647	58.27667	337.96667	4847	442.33333	1031.66667	1107.33333	1134.66667
5	2	100	0	1048576	644828.4756	61.5	296.74	678	323	494	510	515
5	2	100	0	1048576	577834.2771	55.11	409.7	1092	492	782	1036	1090
5	2	100	0	1048576	549028.2201	52.36	404.26	1663	353	1583	1637	1661
5	2	100	0	1048576	590563.6576	56.32333	370.23333	1144.33333	389.33333	953	1061	1088.66667
5	2	100	0	2000000	588027.7549	56.08	349.86	1395	397	1300	1378	1392
5	2	100	0	2000000	681849.175	65.03	268.32	824	252	464	519	543
5	2	100	0	2000000	676589.9865	64.52	255.15	524	251	471	503	522
5	2	100	0	2000000	648822.3055	61.87667	291.11	914.33333	300	745	800	819
5	2	100	0	5000000	638325.0351	60.88	307.15	777	291	579	743	768
5	2	100	0	5000000	616674.889	58.81	346.39	698	404	545	681	697
5	2	100	0	5000000	611620.7951	58.33	293.41	783	289	589	768	781
5	2	100	0	5000000	622206.9064	59.34	315.65	752.66667	328	571	730.66667	748.66667
5	2	100	0	10000000	622587.4735	59.37	321.79	550	426	518	540	548
5	2	100	0	10000000	639059.3047	60.95	351.15	516	405	483	498	505
5	2	100	0	10000000	633151.8298	60.38	328.77	554	433	497	535	553
5	2	100	0	10000000	631599.536	60.23333	333.90333	540	421.33333	499.33333	524.33333	535.33333
5	2	500	0	500000	136780.1942	65.22	437.63	552	482	528	539	551
5	2	500	0	500000	137174.2112	65.41	434.02	560	458	500	523	535
5	2	500	0	500000	132065.5045	62.97	452.12	1206	486	1117	1186	1204
5	2	500	0	500000	135339.97	64.53333	441.25667	772.66667	475.33333	715	749.33333	763.33333
5	2	500	0	1048576	126919.6599	60.52	472.74	610	497	552	571	608
5	2	500	0	1048576	121182.7436	57.78	498.67	1097	517	777	995	1083
5	2	500	0	1048576	125328.9886	59.76	480.68	593	514	555	564	580
5	2	500	0	1048576	124477.1307	59.35333	484.03	766.66667	509.33333	628	710	757
5	2	500	0	2000000	132555.6734	63.21	452.08	549	484	528	536	541
5	2	500	0	2000000	120569.0861	57.49	503.82	1538	468	1446	1478	1498
5	2	500	0	2000000	147167.0346	70.17	402.63	506	420	474	486	503
5	2	500	0	2000000	133430.598	63.62333	452.84333	864.33333	457.33333	816	833.33333	847.33333
5	2	500	0	5000000	116618.0758	55.61	516.55	3954	625	3723	3942	3953
5	2	500	0	5000000	152183.8381	72.57	392.99	1395	357	1362	1389	1394
5	2	500	0	5000000	144780.6573	69.04	410.73	817	432	630	792	815
5	2	500	0	5000000	137860.8571	65.74	440.09	2055.33333	471.33333	1905	2041	2054
5	2	500	0	10000000	136147.0388	64.92	439.36	951	463	729	919	950
5	2	500	0	10000000	114757.8609	54.72	519.18	2434	848	2344	2402	2408
5	2	500	0	10000000	149009.0896	71.05	396.06	1158	430	1007	1138	1154
