Replication Factor	Partition	Message Size	Acks	Batch Size	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
5	2	1000	0	50000	7803.82261	7.44667	4076.31333	19419.66667	2189.66667	16910.33333	18583	19217.66667
5	2	1000	0	100000	7240.29077	6.9	4495.01	29771	1331	25850	29352	29729
5	2	1000	0	100000	12074.37817	11.52	2681.09	8651	2190	7686	8116	8447
5	2	1000	0	100000	8041.041476	7.67	4065.62	18204	3335	14436	17582	18166
5	2	1000	0	100000	9118.57014	8.69667	3747.24	18875.33333	2285.33333	15990.66667	18350	18780.66667
5	2	1000	0	200000	15554.51859	14.83	1985.71	8956	770	8032	8811	8953
5	2	1000	0	200000	14235.68602	13.58	2099.5	7493	1598	5400	7202	7481
5	2	1000	0	200000	13090.71868	12.48	2259.86	10015	1340	7156	9303	9996
5	2	1000	0	200000	14293.6411	13.63	2115.02333	8821.33333	1236	6862.66667	8438.66667	8810
5	2	1000	0	500000	9118.0976	8.7	2882.43	17177	1633	10779	16751	17141
5	2	1000	0	500000	20714.22653	19.75	1408.92	4564	845	3939	4250	4451
5	2	1000	0	500000	16274.9821	15.52	1940.13	5560	1345	4702	5090	5421
5	2	1000	0	500000	15369.10208	14.65667	2077.16	9100.33333	1274.33333	6473.33333	8697	9004.33333
5	5	100	0	16384	156990.8003	14.97	1023.78	13516	86	194	280	395
5	5	100	0	16384	443301.7111	42.28	457.68	1644	418	1110	1184	1217
5	5	100	0	16384	581260.1721	55.43	350.17	1443	262	1317	1392	1430
5	5	100	0	16384	393850.8945	37.56	610.54333	5534.33333	255.33333	873.66667	952	1014
5	5	100	0	50000	535331.9058	51.05	423.1	1222	460	591	676	690
5	5	100	0	50000	571493.885	54.5	380.76	774	309	390	452	462
5	5	100	0	50000	653851.1835	62.36	292.27	717	316	600	681	702
5	5	100	0	50000	586892.3248	55.97	365.37667	904.33333	361.66667	527	603	618
5	5	100	0	100000	636132.3155	60.67	309.62	905	374	739	791	845
5	5	100	0	100000	618888.4763	59.02	303.24	1132	229	324	361	376
5	5	100	0	100000	719942.4046	68.66	242.08	491	308	447	465	485
5	5	100	0	100000	658321.0655	62.78333	284.98	842.66667	303.66667	503.33333	539	568.66667
5	5	100	0	200000	667111.4076	63.62	295.31	685	266	382	441	451
5	5	100	0	200000	580383.0528	55.35	423.74	890	334	419	453	518
5	5	100	0	200000	532765.0506	50.81	424.11	989	475	658	860	925
5	5	100	0	200000	593419.837	56.59333	381.05333	854.66667	358.33333	486.33333	584.66667	631.33333
5	5	100	0	500000	334224.5989	31.87	717.22	3060	914	1845	2346	2373
5	5	100	0	500000	503879.875	48.05	313.32	2190	465	1631	2015	2170
5	5	100	0	500000	463692.8499	44.22	375.23	3039	228	2709	2914	3029
5	5	100	0	500000	433932.4413	41.38	468.59	2763	535.66667	2061.66667	2425	2524
5	5	500	0	16384	182348.6506	86.95	318.83	525	340	454	482	520
5	5	500	0	16384	160410.6513	76.49	352.2	729	367	493	588	691
5	5	500	0	16384	153162.8121	73.03	385.36	684	411	505	610	659
5	5	500	0	16384	165307.3713	78.82333	352.13	646	372.66667	484	560	623.33333
5	5	500	0	50000	145985.4015	69.61	402.1	595	429	498	544	586
5	5	500	0	50000	108260.2577	51.62	529.15	3127	411	2330	2858	3114
5	5	500	0	50000	174672.4891	83.29	327.11	1054	350	853	1003	1040
5	5	500	0	50000	142972.7161	68.17333	419.45333	1592	396.66667	1227	1468.33333	1580
5	5	500	0	100000	139645.3009	66.59	419.79	620	442	536	559	584
5	5	500	0	100000	117868.9298	56.2	500.25	1184	491	1035	1122	1171
5	5	500	0	100000	133138.0642	63.49	441.97	608	470	535	560	582
5	5	500	0	100000	130217.4316	62.09333	454.00333	804	467.66667	702	747	779
5	5	500	0	200000	117938.4361	56.24	495.3	1176	492	934	1099	1157
5	5	500	0	200000	128188.6938	61.13	444.77	686	465	590	628	648
5	5	500	0	200000	95510.98376	45.54	577.19	3162	429	2736	3080	3141
5	5	500	0	200000	113879.3712	54.30333	505.75333	1674.66667	462	1420	1602.33333	1648.66667
5	5	500	0	500000	90777.05156	43.29	597.53	2051	667	1381	1659	1948
5	5	500	0	500000	134680.1347	64.22	376.15	1888	278	1290	1718	1849
5	5	500	0	500000	66269.05235	31.6	835.97	8810	332	4689	8623	8762
5	5	500	0	500000	97242.07953	46.37	603.21667	4249.66667	425.66667	2453.33333	4000	4186.33333
5	5	1000	0	16384	3472.125774	3.31	8648.83	61810	1212	53852	59626	61504
5	5	1000	0	16384	3675.713824	3.51	8230.32	28549	6036	23874	27031	28047
5	5	1000	0	16384	2564.39188	2.45	10903.43	60785	6536	42585	58347	60428
5	5	1000	0	16384	3237.41049	3.09	9260.86	50381.33333	4594.66667	40103.66667	48334.66667	49993
5	5	1000	0	50000	5641.557973	5.38	5467.04	15771	4981	12704	14124	15255
5	5	1000	0	50000	6720.701104	6.41	4289.15	14523	4168	9811	13215	14387
5	5	1000	0	50000	5868.475722	5.6	4943.5	14426	3636	11779	13202	14206
5	5	1000	0	50000	6076.9116	5.79667	4899.89667	14906.66667	4261.66667	11431.33333	13513.66667	14616
5	5	1000	0	100000	8225.44294	7.84	3485.21	9824	3190	8523	9197	9636
5	5	1000	0	100000	5923.328437	5.65	4614.87	27116	3199	18360	24561	26802
5	5	1000	0	100000	6281.880544	5.99	4516.84	34359	2126	26610	33519	34096
5	5	1000	0	100000	6810.21731	6.49333	4205.64	23766.33333	2838.33333	17831	22425.66667	23511.33333
5	5	1000	0	200000	10774.701	10.28	2740.06	8168	2531	6137	7383	7907
5	5	1000	0	200000	10163.63452	9.69	2780.43	10596	2098	8523	9824	10237
5	5	1000	0	200000	11858.73871	11.31	2425.57	8219	1921	6208	6958	8012
5	5	1000	0	200000	10932.35807	10.42667	2648.68667	8994.33333	2183.33333	6956	8055	8718.66667
5	5	1000	0	500000	10549.63604	10.06	2586.87	10187	2283	6425	9834	10139
5	5	1000	0	500000	8261.868174	7.88	3633.32	27358	2190	17584	26657	27136
5	5	1000	0	500000	13238.37009	12.63	2100.68	8228	1882	5589	6765	8150
5	5	1000	0	500000	10683.29143	10.19	2773.62333	15257.66667	2118.33333	9866	14418.66667	15141.66667
1	1	100	1	16384	671411.3066	64.03	332.15	1150	277	844	1109	1144
1	1	100	1	16384	1201923.077	114.62	2.69	138	1	12	22	33
1	1	100	1	16384	1043623.461	99.53	69.34	333	1	288	323	330
1	1	100	1	16384	972319.2814	92.72667	134.72667	540.33333	93	381.33333	484.66667	502.33333
1	1	100	1	50000	1327316.167	126.58	3.81	369	1	5	124	211
1	1	100	1	50000	1352082.207	128.94	6.39	248	1	8	192	245
1	1	100	1	50000	1160362.033	110.66	30.49	578	1	382	532	576
1	1	100	1	50000	1279920.135	122.06	13.56333	398.33333	1	131.66667	282.66667	344
1	1	100	1	100000	1297016.861	123.69	2.24	184	1	1	70	172
1	1	100	1	100000	1162520.344	110.87	47.67	842	1	710	799	837
1	1	100	1	100000	1293661.061	123.37	3.27	169	1	4	96	151
1	1	100	1	100000	1251066.089	119.31	17.72667	398.33333	1	238.33333	321.66667	386.66667
1	1	100	1	200000	1290655.653	123.09	12.92	283	1	136	261	281
1	1	100	1	200000	1276813.075	121.77	4.64	166	1	9	123	163
1	1	100	1	200000	1049097.776	100.05	54.15	1021	1	783	985	1017
1	1	100	1	200000	1205522.168	114.97	23.90333	490	1	309.33333	456.33333	487
1	1	100	1	500000	1355748.373	129.29	2.5	132	1	2	78	130
1	1	100	1	500000	1270002.54	121.12	7.4	223	1	55	150	220
1	1	100	1	500000	1255020.08	119.69	17.5	389	1	192	338	387
1	1	100	1	500000	1293590.331	123.36667	9.13333	248	1	83	188.66667	245.66667
1	1	500	1	16384	201531.6405	96.1	299.71	1575	212	1549	1569	1575
1	1	500	1	16384	260620.2763	124.27	225.76	337	221	276	314	334
1	1	500	1	16384	275633.9581	131.43	213.51	296	215	263	284	294
1	1	500	1	16384	245928.6249	117.26667	246.32667	736	216	696	722.33333	734.33333
1	1	500	1	50000	395726.1575	188.7	133.33	511	117	467	505	510
1	1	500	1	50000	440528.6344	210.06	111.02	275	108	268	274	275
1	1	500	1	50000	471031.5591	224.61	107.34	147	115	137	141	146
1	1	500	1	50000	435762.117	207.79	117.23	311	113.33333	290.66667	306.66667	310.33333
1	1	500	1	100000	447627.5739	213.45	109.08	465	102	379	457	464
1	1	500	1	100000	548847.4204	261.71	86.39	138	92	113	116	119
1	1	500	1	100000	516795.8656	246.43	72.83	136	89	133	134	135
1	1	500	1	100000	504423.62	240.53	89.43333	246.33333	94.33333	208.33333	235.66667	239.33333
1	1	500	1	200000	346860.9088	165.4	144.27	1214	92	1211	1213	1214
1	1	500	1	200000	568181.8182	270.93	33.33	137	7	101	120	121
1	1	500	1	200000	317158.262	151.23	138.62	1450	47	1442	1448	1449
1	1	500	1	200000	410733.663	195.85333	105.40667	933.66667	48.66667	918	927	928
1	1	500	1	500000	645994.832	308.03	36.59	148	24	92	97	106
1	1	500	1	500000	651465.798	310.64	16.23	137	8	60	64	66
1	1	500	1	500000	604960.6776	288.47	40.09	136	34	102	113	116
1	1	500	1	500000	634140.4359	302.38	30.97	140.33333	22	84.66667	91.33333	96
1	1	1000	1	16384	149970.006	143.02	197.22	285	196	230	269	281
1	1	1000	1	16384	125596.5838	119.78	237.79	824	198	800	820	823
1	1	1000	1	16384	153846.1538	146.72	190.7	268	191	231	252	265
1	1	1000	1	16384	143137.5812	136.50667	208.57	459	195	420.33333	447	456.33333
1	1	1000	1	50000	260281.1036	248.22	104.05	174	105	152	168	173
1	1	1000	1	50000	258264.4628	246.3	107.49	184	104	156	177	183
1	1	1000	1	50000	260010.4004	247.97	105.47	164	106	146	157	163
1	1	1000	1	50000	259518.6556	247.49667	105.67	174	105	151.33333	167.33333	173
1	1	1000	1	100000	286532.9513	273.26	90.02	132	94	107	118	121
1	1	1000	1	100000	137665.1982	131.29	199.81	607	180	458	595	606
1	1	1000	1	100000	83948.95903	80.06	357.08	495	388	460	470	492
1	1	1000	1	100000	169382.3695	161.53667	215.63667	411.33333	220.66667	341.66667	394.33333	406.33333
1	1	1000	1	200000	89831.1175	85.67	342.04	1036	350	820	996	1034
1	1	1000	1	200000	99304.86594	94.7	301	716	315	608	688	715
1	1	1000	1	200000	99344.32744	94.74	304.45	594	314	544	587	593
1	1	1000	1	200000	96160.10363	91.70333	315.83	782	326.33333	657.33333	757	780.66667
1	1	1000	1	500000	95602.29446	91.17	317.92	587	308	480	560	586
1	1	1000	1	500000	108530.4971	103.5	272.65	538	283	421	512	525
1	1	1000	1	500000	107944.7323	102.94	274.73	524	297	507	519	523
1	1	1000	1	500000	104025.8413	99.20333	288.43333	549.66667	296	469.33333	530.33333	544.66667
1	2	100	1	16384	219838.1991	20.97	1.67	19030	1	8	13	18
1	2	100	1	16384	1344447.432	128.22	0.78	136	1	1	3	11
1	2	100	1	16384	1351716.68	128.91	0.79	137	1	1	4	14
1	2	100	1	16384	972000.7705	92.7	1.08	6434.33333	1	3.33333	6.66667	14.33333
1	2	100	1	50000	1411233.418	134.59	0.82	135	1	2	3	8
1	2	100	1	50000	1273560.876	121.46	34.16	611	1	439	571	604
1	2	100	1	50000	1497454.328	142.81	0.86	142	1	1	3	9
1	2	100	1	50000	1394082.874	132.95333	11.94667	296	1	147.33333	192.33333	207
1	2	100	1	100000	1147052.076	109.39	39.09	707	1	582	678	706
1	2	100	1	100000	1391594.768	132.71	0.86	134	1	1	7	14
1	2	100	1	100000	1410437.236	134.51	0.81	134	1	1	4	24
1	2	100	1	100000	1316361.36	125.53667	13.58667	325	1	194.66667	229.66667	248
1	2	100	1	200000	1352082.207	128.94	0.88	132	1	1	8	16
1	2	100	1	200000	1372118.551	130.86	0.86	142	1	2	4	8
1	2	100	1	200000	1136105.431	108.35	39.6	906	1	21	860	903
1	2	100	1	200000	1286768.729	122.71667	13.78	393.33333	1	8	290.66667	309
1	2	100	1	500000	1310615.99	124.99	1.78	150	1	6	28	53
1	2	100	1	500000	1280409.731	122.11	1.18	134	1	3	15	29
1	2	100	1	500000	1211827.436	115.57	29.26	611	1	427	582	609
1	2	100	1	500000	1267617.719	120.89	10.74	298.33333	1	145.33333	208.33333	230.33333
1	2	500	1	16384	382116.9278	182.21	142.08	193	151	183	190	192
1	2	500	1	16384	275027.5028	131.14	209.9	1222	148	1199	1221	1222
1	2	500	1	16384	321543.4084	153.32	174.52	765	135	743	749	765
1	2	500	1	16384	326229.2796	155.55667	175.5	726.66667	144.66667	708.33333	720	726.33333
1	2	500	1	50000	548546.3522	261.57	84.23	136	94	106	114	115
1	2	500	1	50000	178380.3068	85.06	326.16	3230	112	3076	3203	3229
1	2	500	1	50000	293599.5302	140	168.37	877	94	785	876	877
1	2	500	1	50000	340175.3964	162.21	192.92	1414.33333	100	1322.33333	1397.66667	1407
1	2	500	1	100000	157059.8398	74.89	370.81	552	404	525	543	549
1	2	500	1	100000	142511.0446	67.95	419.06	976	414	920	955	966
1	2	500	1	100000	170183.7985	81.15	340.34	705	359	497	673	704
1	2	500	1	100000	156584.8943	74.66333	376.73667	744.33333	392.33333	647.33333	723.66667	739.66667
1	2	500	1	200000	141823.8548	67.63	418.54	3369	231	2601	3345	3346
1	2	500	1	200000	226295.542	107.91	234.93	332	271	306	314	330
1	2	500	1	200000	168067.2269	80.14	345.8	1776	270	1743	1767	1774
1	2	500	1	200000	178728.8746	85.22667	333.09	1825.66667	257.33333	1550	1808.66667	1816.66667
1	2	500	1	500000	188359.3897	89.82	302.9	1399	252	1325	1376	1390
1	2	500	1	500000	154750.8511	73.79	373.84	1706	232	1532	1681	1699
1	2	500	1	500000	250125.0625	119.27	203.66	541	219	469	507	533
1	2	500	1	500000	197745.1011	94.29333	293.46667	1215.33333	234.33333	1108.66667	1188	1207.33333
1	2	1000	1	16384	116279.0698	110.89	254.23	347	267	314	326	344
1	2	1000	1	16384	109841.8278	104.75	268.37	526	275	387	498	499
1	2	1000	1	16384	59665.87112	56.9	525.51	4008	246	3925	4002	4007
1	2	1000	1	16384	95262.25622	90.84667	349.37	1627	262.66667	1542	1608.66667	1616.66667
1	2	1000	1	50000	137061.4035	130.71	201.85	399	218	355	395	398
1	2	1000	1	50000	128139.4157	122.2	224.6	324	243	288	298	323
1	2	1000	1	50000	112511.2511	107.3	259.64	420	273	347	407	415
1	2	1000	1	50000	125904.0234	120.07	228.69667	381	244.66667	330	366.66667	378.66667
1	2	1000	1	100000	67851.81164	64.71	463.12	2785	271	2704	2755	2761
1	2	1000	1	100000	140409.9972	133.91	204.51	464	212	405	447	462
1	2	1000	1	100000	93650.49635	89.31	318.69	1622	252	1575	1600	1620
1	2	1000	1	100000	100637.4351	95.97667	328.77333	1623.66667	245	1561.33333	1600.66667	1614.33333
1	2	1000	1	200000	130208.3333	124.18	220.64	307	235	278	296	303
1	2	1000	1	200000	119502.8681	113.97	243.1	325	259	302	312	320
1	2	1000	1	200000	109289.6175	104.23	268.47	1123	281	983	1116	1122
1	2	1000	1	200000	119666.9396	114.12667	244.07	585	258.33333	521	574.66667	581.66667
1	2	1000	1	500000	106360.3489	101.43	278.65	420	289	337	380	384
1	2	1000	1	500000	108885.0174	103.84	271.67	387	284	332	383	386
1	2	1000	1	500000	108766.5869	103.73	269.12	368	283	325	336	359
1	2	1000	1	500000	108003.9844	103	273.14667	391.66667	285.33333	331.33333	366.33333	376.33333
1	5	100	1	16384	95803.79383	9.14	9.92	48722	2	111	161	178
1	5	100	1	16384	1484119.917	141.54	2.51	141	1	12	23	28
1	5	100	1	16384	1421666.193	135.58	1.25	136	1	2	5	19
1	5	100	1	16384	1000529.968	95.42	4.56	16333	1.33333	41.66667	63	75
1	5	100	1	50000	1471453.796	140.33	1.35	138	1	2	4	10
1	5	100	1	50000	1341921.632	127.98	1.28	132	1	2	5	27
1	5	100	1	50000	1414427.157	134.89	1.98	136	1	4	26	53
1	5	100	1	50000	1409267.528	134.4	1.53667	135.33333	1	2.66667	11.66667	30
1	5	100	1	100000	1283038.235	122.36	28.09	280	1	205	262	278
1	5	100	1	100000	1298026.999	123.79	12.48	191	1	84	176	189
1	5	100	1	100000	1236399.604	117.91	18.22	477	1	56	450	476
1	5	100	1	100000	1272488.279	121.35333	19.59667	316	1	115	296	314.33333
1	5	100	1	200000	994431.1854	94.84	91.46	1136	2	971	1106	1130
1	5	100	1	200000	1373249.107	130.96	1.48	135	1	2	6	34
1	5	100	1	200000	1416029.453	135.04	1.54	139	1	3	8	23
1	5	100	1	200000	1261236.582	120.28	31.49333	470	1.33333	325.33333	373.33333	395.66667
1	5	100	1	500000	1346257.404	128.39	9.53	215	2	22	193	208
1	5	100	1	500000	1408054.069	134.28	1.4	141	1	2	7	35
1	5	100	1	500000	1414427.157	134.89	1.15	143	1	2	5	10
1	5	100	1	500000	1389579.544	132.52	4.02667	166.33333	1.33333	8.66667	68.33333	84.33333
1	5	500	1	16384	378644.4529	180.55	136.6	594	116	550	577	593
1	5	500	1	16384	455373.4062	217.14	110.45	153	116	149	151	152
1	5	500	1	16384	448430.4933	213.83	109.71	146	119	136	139	141
1	5	500	1	16384	427482.7841	203.84	118.92	297.66667	117	278.33333	289	295.33333
1	5	500	1	50000	342114.2662	163.13	138.94	489	128	451	475	487
1	5	500	1	50000	286368.8431	136.55	182.99	325	205	295	302	322
1	5	500	1	50000	240211.386	114.54	226.59	680	242	553	653	679
1	5	500	1	50000	289564.8318	138.07333	182.84	498	191.66667	433	476.66667	496
1	5	500	1	100000	213219.6162	101.67	267.44	381	288	339	363	377
1	5	500	1	100000	196850.3937	93.87	286.55	450	313	377	433	445
1	5	500	1	100000	189681.3354	90.45	295.06	739	321	547	693	737
1	5	500	1	100000	199917.1151	95.33	283.01667	523.33333	307.33333	421	496.33333	519.66667
1	5	500	1	200000	185116.6235	88.27	301.51	714	322	476	708	712
1	5	500	1	200000	191975.4271	91.54	291.17	435	311	372	385	430
1	5	500	1	200000	186081.1314	88.73	303.3	825	313	614	808	824
1	5	500	1	200000	187724.394	89.51333	298.66	658	315.33333	487.33333	633.66667	655.33333
1	5	500	1	500000	181950.5095	86.76	302.99	432	323	381	404	415
1	5	500	1	500000	164122.7638	78.26	332.16	1184	298	413	1158	1177
1	5	500	1	500000	188430.375	89.85	286.55	896	289	755	876	891
1	5	500	1	500000	178167.8828	84.95667	307.23333	837.33333	303.33333	516.33333	812.66667	827.66667
1	5	1000	1	16384	103842.1599	99.03	282.44	516	309	473	509	515
1	5	1000	1	16384	88511.24093	84.41	340.71	1297	297	1243	1270	1296
1	5	1000	1	16384	111234.7052	106.08	267.21	357	286	327	345	355
1	5	1000	1	16384	101196.0354	96.50667	296.78667	723.33333	297.33333	681	708	722
1	5	1000	1	50000	107828.3373	102.83	271.24	364	291	325	339	362
1	5	1000	1	50000	103305.7851	98.52	286.19	778	297	626	758	776
1	5	1000	1	50000	102753.8019	97.99	289.59	379	304	354	362	375
1	5	1000	1	50000	104629.3081	99.78	282.34	507	297.33333	435	486.33333	504.33333
1	5	1000	1	100000	99108.02775	94.52	302.06	1106	322	958	1063	1082
1	5	1000	1	100000	102103.3286	97.37	291.66	1092	297	908	1046	1091
1	5	1000	1	100000	101750.1018	97.04	290.29	381	308	355	366	378
1	5	1000	1	100000	100987.1527	96.31	294.67	859.66667	309	740.33333	825	850.33333
1	5	1000	1	200000	67695.6404	64.56	439.55	2825	225	2692	2819	2823
1	5	1000	1	200000	60591.37179	57.78	228.32	4798	226	272	284	4760
1	5	1000	1	200000	214316.3309	204.39	112.51	241	120	196	237	239
1	5	1000	1	200000	114201.1144	108.91	260.12667	2621.33333	190.33333	1053.33333	1113.33333	2607.33333
1	5	1000	1	500000	161082.4742	153.62	167.6	279	183	240	256	268
1	5	1000	1	500000	134589.502	128.35	204.79	331	226	285	314	327
1	5	1000	1	500000	99108.02775	94.52	295.74	1677	221	1583	1622	1641
1	5	1000	1	500000	131593.3347	125.49667	222.71	762.33333	210	702.66667	730.66667	745.33333
2	1	100	1	16384	421940.9283	40.24	664.63	2111	461	2072	2094	2104
2	1	100	1	16384	808015.5139	77.06	217.86	669	225	552	653	668
2	1	100	1	16384	815793.7673	77.8	126	321	108	252	297	320
2	1	100	1	16384	681916.7365	65.03333	336.16333	1033.66667	264.66667	958.66667	1014.66667	1030.66667
2	1	100	1	50000	1147842.057	109.47	26.44	374	1	277	351	370
2	1	100	1	50000	1256913.022	119.87	1.25	144	1	2	13	23
2	1	100	1	50000	1053740.78	100.49	49.92	723	1	663	701	720
2	1	100	1	50000	1152831.953	109.94333	25.87	413.66667	1	314	355	371
2	1	100	1	100000	1305142.261	124.47	0.96	136	1	2	6	13
2	1	100	1	100000	1093135.112	104.25	57.01	995	1	864	944	987
2	1	100	1	100000	1324152.542	126.28	0.73	141	1	1	5	17
2	1	100	1	100000	1240809.971	118.33333	19.56667	424	1	289	318.33333	339
2	1	100	1	200000	1211827.436	115.57	27.3	501	1	379	462	498
2	1	100	1	200000	1058873.359	100.98	51.33	658	1	461	618	657
2	1	100	1	200000	499700.1799	47.66	471.9	3161	328	2998	3119	3159
2	1	100	1	200000	923466.9915	88.07	183.51	1440	110	1279.33333	1399.66667	1438
2	1	100	1	500000	711237.5533	67.83	210.06	1144	127	1022	1114	1136
2	1	100	1	500000	814332.2476	77.66	184.9	445	178	402	426	436
2	1	100	1	500000	680364.6755	64.88	242.4	1104	123	1039	1084	1102
2	1	100	1	500000	735311.4921	70.12333	212.45333	897.66667	142.66667	821	874.66667	891.33333
2	1	500	1	16384	176928.5209	84.37	336.03	478	346	412	460	475
2	1	500	1	16384	162311.3131	77.4	369.28	510	364	482	492	501
2	1	500	1	16384	175839.6343	83.85	337.46	803	277	758	796	803
2	1	500	1	16384	171693.1561	81.87333	347.59	597	329	550.66667	582.66667	593
2	1	500	1	50000	162495.9376	77.48	371.33	773	349	654	709	724
2	1	500	1	50000	171379.6058	81.72	346.27	697	359	479	676	697
2	1	500	1	50000	154320.9877	73.59	383.26	493	419	463	479	488
2	1	500	1	50000	162732.177	77.59667	366.95333	654.33333	375.66667	532	621.33333	636.33333
2	1	500	1	100000	106405.6182	50.74	450.13	3447	386	435	3425	3444
2	1	500	1	100000	201369.3113	96.02	284.2	1775	206	1691	1767	1774
2	1	500	1	100000	252908.4471	120.6	214.13	338	241	306	325	336
2	1	500	1	100000	186894.4589	89.12	316.15333	1853.33333	277.66667	810.66667	1839	1851.33333
2	1	500	1	200000	190766.8829	90.96	296.61	542	307	476	534	539
2	1	500	1	200000	168038.985	80.13	346.1	643	368	452	613	641
2	1	500	1	200000	138293.4587	65.94	430.32	2461	313	2424	2451	2459
2	1	500	1	200000	165699.7755	79.01	357.67667	1215.33333	329.33333	1117.33333	1199.33333	1213
2	1	500	1	500000	181719.0623	86.65	311.25	511	337	441	498	509
2	1	500	1	500000	149902.5633	71.48	393.88	1195	359	1088	1168	1178
2	1	500	1	500000	158604.2823	75.63	371.21	1279	334	955	1235	1274
2	1	500	1	500000	163408.636	77.92	358.78	995	343.33333	828	967	987
2	1	1000	1	16384	93214.01939	88.9	323.96	480	333	402	449	478
2	1	1000	1	16384	84918.47826	80.98	354.86	623	360	589	620	623
2	1	1000	1	16384	67294.75101	64.18	457.99	2484	333	2402	2456	2483
2	1	1000	1	16384	81809.08289	78.02	378.93667	1195.66667	342	1131	1175	1194.66667
2	1	1000	1	50000	98502.75808	93.94	300.67	410	319	374	390	405
2	1	1000	1	50000	91709.46442	87.46	327.21	445	344	399	423	442
2	1	1000	1	50000	86445.36653	82.44	347.2	449	362	411	441	448
2	1	1000	1	50000	92219.19634	87.94667	325.02667	434.66667	341.66667	394.66667	418	431.66667
2	1	1000	1	100000	87092.84097	83.06	345.49	499	368	422	486	496
2	1	1000	1	100000	84932.90301	81	359.52	533	361	439	519	531
2	1	1000	1	100000	87657.78401	83.6	344.75	435	367	404	424	426
2	1	1000	1	100000	86561.176	82.55333	349.92	489	365.33333	421.66667	476.33333	484.33333
2	1	1000	1	200000	82521.8683	78.7	369.51	526	371	415	476	521
2	1	1000	1	200000	86102.97916	82.11	349.34	436	374	410	429	433
2	1	1000	1	200000	84904.05841	80.97	357.48	759	378	528	705	736
2	1	1000	1	200000	84509.63529	80.59333	358.77667	573.66667	374.33333	451	536.66667	563.33333
2	1	1000	1	500000	87183.95815	83.15	345.73	474	361	426	443	452
2	1	1000	1	500000	84388.18565	80.48	357.47	489	375	447	470	485
2	1	1000	1	500000	84373.94533	80.47	360.83	660	352	575	653	657
2	1	1000	1	500000	85315.36304	81.36667	354.67667	541	362.66667	482.66667	522	531.33333
2	2	100	1	16384	200593.7575	19.13	241.68	19050	1	223	286	295
2	2	100	1	16384	681291.7291	64.97	318.06	1076	546	1030	1057	1074
2	2	100	1	16384	778089.0134	74.2	245.53	901	422	840	876	896
2	2	100	1	16384	553324.8333	52.76667	268.42333	7009	323	697.66667	739.66667	755
2	2	100	1	50000	1010509.297	96.37	19.87	298	2	157	270	294
2	2	100	1	50000	1225189.904	116.84	2.24	137	1	5	12	20
2	2	100	1	50000	148012.1962	14.12	1609.56	26649	248	26135	26584	26639
2	2	100	1	50000	794570.4658	75.77667	543.89	9028	83.66667	8765.66667	8955.33333	8984.33333
2	2	100	1	100000	712250.7123	67.93	179.97	2853	1	329	470	483
2	2	100	1	100000	1185395.922	113.05	2.87	141	1	12	27	44
2	2	100	1	100000	949848.0243	90.58	69.26	1158	1	1017	1131	1155
2	2	100	1	100000	949164.8863	90.52	84.03333	1384	1	452.66667	542.66667	560.66667
2	2	100	1	200000	439290.1072	41.89	433.11	4590	66	4340	4562	4587
2	2	100	1	200000	894934.6698	85.35	101.31	355	65	271	333	345
2	2	100	1	200000	679624.8471	64.81	255.4	1007	254	606	974	1004
2	2	100	1	200000	671283.208	64.01667	263.27333	1984	128.33333	1739	1956.33333	1978.66667
2	2	100	1	500000	664275.2757	63.35	301.18	635	326	435	461	506
2	2	100	1	500000	688325.9912	65.64	289.91	627	250	327	365	384
2	2	100	1	500000	710833.0964	67.79	244.21	629	196	502	595	624
2	2	100	1	500000	687811.4544	65.59333	278.43333	630.33333	257.33333	421.33333	473.66667	504.66667
2	2	500	1	16384	162999.185	77.72	365.04	491	370	458	473	478
2	2	500	1	16384	158002.8441	75.34	377.53	476	407	456	470	474
2	2	500	1	16384	170532.06	81.32	346.62	524	361	415	489	522
2	2	500	1	16384	163844.6964	78.12667	363.06333	497	379.33333	443	477.33333	491.33333
2	2	500	1	50000	124734.9383	59.48	478.11	3106	474	3032	3085	3101
2	2	500	1	50000	109086.9423	52.02	563.04	4879	330	4725	4843	4878
2	2	500	1	50000	389711.6134	185.83	133.36	736	66	147	590	606
2	2	500	1	50000	207844.498	99.11	391.50333	2907	290	2634.66667	2839.33333	2861.66667
2	2	500	1	100000	242777.3731	115.77	221.7	403	234	361	390	402
2	2	500	1	100000	157678.9656	75.19	369.37	695	396	511	678	694
2	2	500	1	100000	143988.4809	68.66	407.71	783	444	606	752	766
2	2	500	1	100000	181481.6066	86.54	332.92667	627	358	492.66667	606.66667	620.66667
2	2	500	1	200000	115167.5688	54.92	511.11	3244	548	3083	3179	3243
2	2	500	1	200000	203832.0424	97.19	266.61	389	295	350	368	387
2	2	500	1	200000	168378.5149	80.29	338.59	506	380	464	482	493
2	2	500	1	200000	162459.3754	77.46667	372.10333	1379.66667	407.66667	1299	1343	1374.33333
2	2	500	1	500000	149767.8598	71.41	389.83	625	338	441	502	513
2	2	500	1	500000	112271.2473	53.54	521.19	4946	396	4813	4908	4942
2	2	500	1	500000	194666.1476	92.82	271.14	997	507	936	956	995
2	2	500	1	500000	152235.0849	72.59	394.05333	2189.33333	413.66667	2063.33333	2122	2150
