Replication Factor	Partition	Message Size	Acks	Buffer Memory	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
1	5	500	1	33554432	169606.5129	80.87	343.67	478	376	420	458	477
1	5	500	1	33554432	130446.1258	62.2	457.66	2082	393	2010	2074	2079
1	5	500	1	33554432	170459.9244	81.28	353.22667	987	352	928.66667	971.66667	982
1	5	500	1	100000000	147405.6604	70.29	1051.17	1548	1225	1509	1526	1543
1	5	500	1	100000000	127518.4902	60.81	1319.07	2549	1200	2501	2529	2542
1	5	500	1	100000000	139508.9286	66.52	1153.36	1647	1361	1553	1603	1644
1	5	500	1	100000000	138144.3597	65.87333	1174.53333	1914.66667	1262	1854.33333	1886	1909.66667
1	5	500	1	200000000	136128.5053	64.91	1950.76	2950	2416	2919	2931	2946
1	5	500	1	200000000	144092.219	68.71	1856.74	3039	2267	2905	3009	3037
1	5	500	1	200000000	143988.4809	68.66	1852.1	2972	2272	2904	2951	2968
1	5	500	1	200000000	141403.0684	67.42667	1886.53333	2987	2318.33333	2909.33333	2963.66667	2983.66667
1	5	1000	1	10000000	73195.72537	69.8	127.16	552	124	162	484	537
1	5	1000	1	10000000	74827.89584	71.36	124.23	256	123	157	236	254
1	5	1000	1	10000000	71326.67618	68.02	130.56	451	132	163	408	424
1	5	1000	1	10000000	73116.7658	69.72667	127.31667	419.66667	126.33333	160.66667	376	405
1	5	1000	1	33554432	70018.20473	66.77	429.74	620	455	514	583	618
1	5	1000	1	33554432	66128.81894	63.07	459.67	556	490	522	532	555
1	5	1000	1	33554432	60045.63468	57.26	511.9	2299	433	1997	2287	2298
1	5	1000	1	33554432	65397.55278	62.36667	467.10333	1158.33333	459.33333	1011	1134	1157
1	5	1000	1	100000000	71746.30507	68.42	1132.92	1473	1336	1408	1449	1457
1	5	1000	1	100000000	68870.52342	65.68	1208.82	1405	1354	1384	1394	1401
1	5	1000	1	100000000	56727.93283	54.1	1534.89	4069	1077	4024	4056	4067
1	5	1000	1	100000000	65781.5871	62.73333	1292.21	2315.66667	1255.66667	2272	2299.66667	2308.33333
1	5	1000	1	200000000	69118.05364	65.92	1867.43	3841	2048	3791	3825	3840
1	5	1000	1	200000000	86415.48566	82.41	1562.65	2401	2026	2332	2372	2396
1	5	1000	1	200000000	77579.51901	73.99	1761.67	2765	1840	2704	2748	2761
1	5	1000	1	200000000	77704.35277	74.10667	1730.58333	3002.33333	1971.33333	2942.33333	2981.66667	2999
2	1	100	1	10000000	544247.306	51.9	124.69	704	83	361	611	689
2	1	100	1	10000000	870625.1088	83.03	46.29	234	13	137	210	230
2	1	100	1	10000000	766871.1656	73.13	56.72	671	22	164	645	667
2	1	100	1	10000000	727247.8602	69.35333	75.9	536.33333	39.33333	220.66667	488.66667	528.66667
2	1	100	1	33554432	799872.0205	76.28	235.83	482	241	442	461	480
2	1	100	1	33554432	814199.6418	77.65	195.15	977	130	889	965	976
2	1	100	1	33554432	797448.1659	76.05	145.88	1485	35	1416	1475	1485
2	1	100	1	33554432	803839.9427	76.66	192.28667	981.33333	135.33333	915.66667	967	980.33333
2	1	100	1	100000000	1258494.84	120.02	2.15	141	1	15	25	26
2	1	100	1	100000000	643832.0886	61.4	683.68	3092	97	3041	3076	3091
2	1	100	1	100000000	908760.4507	86.67	86.72	756	14	710	753	755
2	1	100	1	100000000	937029.1265	89.36333	257.51667	1329.66667	37.33333	1255.33333	1284.66667	1290.66667
2	1	100	1	200000000	354308.39	33.79	2808.9	7060	2347	7028	7055	7059
2	1	100	1	200000000	622587.4735	59.37	632.43	2189	319	2012	2171	2186
2	1	100	1	200000000	454793.5237	43.37	1700	4090	1318	3873	4042	4090
2	1	100	1	200000000	477229.7958	45.51	1713.77667	4446.33333	1328	4304.33333	4422.66667	4445
2	1	500	1	10000000	111681.9299	53.25	168.32	243	171	203	226	239
2	1	500	1	10000000	112574.5807	53.68	168.34	415	166	231	363	412
2	1	500	1	10000000	112726.8628	53.75	166.07	795	168	214	745	793
2	1	500	1	10000000	112327.7911	53.56	167.57667	484.33333	168.33333	216	444.66667	481.33333
2	1	500	1	33554432	64507.80544	30.76	984.8	6592	541	6375	6561	6583
2	1	500	1	33554432	289435.6006	138.01	198.64	255	213	237	246	254
2	1	500	1	33554432	146799.7651	70	399.12	779	365	710	758	774
2	1	500	1	33554432	166914.3904	79.59	527.52	2542	373	2440.66667	2521.66667	2537
2	1	500	1	100000000	94607.37938	45.11	1775.7	2381	2068	2161	2312	2380
2	1	500	1	100000000	96674.40062	46.1	1753.29	2934	1774	2873	2915	2932
2	1	500	1	100000000	106723.5859	50.89	1588.14	3061	1492	2811	3026	3061
2	1	500	1	100000000	99335.12197	47.36667	1705.71	2792	1778	2615	2751	2791
2	1	500	1	200000000	113546.0429	54.14	2487.33	3686	3245	3605	3668	3685
2	1	500	1	200000000	96292.7299	45.92	3245.05	5902	2669	5846	5890	5900
2	1	500	1	200000000	107805.0884	51.41	2436.55	4916	2601	4877	4900	4913
2	1	500	1	200000000	105881.2871	50.49	2722.97667	4834.66667	2838.33333	4776	4819.33333	4832.66667
2	1	1000	1	10000000	63686.15463	60.74	148.63	2343	101	186	2326	2343
2	1	1000	1	10000000	67815.00068	64.67	137.82	272	136	209	237	265
2	1	1000	1	10000000	47339.51903	45.15	201.4	3802	119	552	3785	3802
2	1	1000	1	10000000	59613.55811	56.85333	162.61667	2139	118.66667	315.66667	2116	2136.66667
2	1	1000	1	33554432	64391.50032	61.41	466.8	723	480	638	692	721
2	1	1000	1	33554432	45612.11458	43.5	688.84	3900	495	3763	3845	3896
2	1	1000	1	33554432	62282.01296	59.4	487.24	751	488	676	702	738
2	1	1000	1	33554432	57428.54262	54.77	547.62667	1791.33333	487.66667	1692.33333	1746.33333	1785
2	1	1000	1	100000000	55407.80142	52.84	1499.3	2050	1667	1880	1981	2049
2	1	1000	1	100000000	54632.86713	52.1	1520.06	1983	1726	1942	1963	1977
2	1	1000	1	100000000	35780.73565	34.12	2563.65	7535	1756	7344	7507	7527
2	1	1000	1	100000000	48607.13473	46.35333	1861.00333	3856	1716.33333	3722	3817	3851
2	1	1000	1	200000000	103820.598	99.01	1233.02	2247	1396	2043	2188	2241
2	1	1000	1	200000000	58295.4413	55.59	2280.71	4346	2541	4197	4328	4345
2	1	1000	1	200000000	64775.22995	61.77	2253.57	3061	2818	3023	3048	3056
2	1	1000	1	200000000	75630.42308	72.12333	1922.43333	3218	2251.66667	3087.66667	3188	3214
2	2	100	1	10000000	192115.5767	18.32	125.08	17423	153	571	1423	1432
2	2	100	1	10000000	722230.247	68.88	78.97	417	51	179	254	309
2	2	100	1	10000000	851933.8899	81.25	54.29	555	16	422	493	553
2	2	100	1	10000000	588759.9046	56.15	86.11333	6131.66667	73.33333	390.66667	723.33333	764.66667
2	2	100	1	33554432	1040149.782	99.2	31.77	203	3	113	174	201
2	2	100	1	33554432	855431.9932	81.58	133.02	541	90	423	504	539
2	2	100	1	33554432	943040.3621	89.94	91.06	383	205	324	343	382
2	2	100	1	33554432	946207.379	90.24	85.28333	375.66667	99.33333	286.66667	340.33333	374
2	2	100	1	100000000	1089087.345	103.86	20.45	154	5	78	98	101
2	2	100	1	100000000	618735.305	59.01	451.72	3605	55	1985	2154	2163
2	2	100	1	100000000	912741.8766	87.05	148.87	1547	1	1516	1537	1546
2	2	100	1	100000000	873521.5088	83.30667	207.01333	1768.66667	20.33333	1193	1263	1270
2	2	100	1	200000000	1006441.224	95.98	405.89	1935	1	14	39	49
2	2	100	1	200000000	1031565.917	98.38	45.79	270	3	211	247	269
2	2	100	1	200000000	602046.9597	57.42	791.19	2926	265	2740	2899	2922
2	2	100	1	200000000	880018.0335	83.92667	414.29	1710.33333	89.66667	988.33333	1061.66667	1080
2	2	500	1	10000000	179888.4691	85.78	102.33	161	108	135	148	160
2	2	500	1	10000000	165590.3295	78.96	111.73	575	96	123	545	571
2	2	500	1	10000000	173430.4544	82.7	107.43	872	99	130	796	830
2	2	500	1	10000000	172969.751	82.48	107.16333	536	101	129.33333	496.33333	520.33333
2	2	500	1	33554432	150262.9602	71.65	401.68	1969	300	1897	1946	1961
2	2	500	1	33554432	229779.4118	109.57	253.57	356	257	314	338	340
2	2	500	1	33554432	200883.8891	95.79	288.94	1030	273	931	1028	1030
2	2	500	1	33554432	193642.087	92.33667	314.73	1118.33333	276.66667	1047.33333	1104	1110.33333
2	2	500	1	100000000	243546.0302	116.13	615.27	894	643	805	817	829
2	2	500	1	100000000	220994.4751	105.38	734.75	1378	798	1218	1327	1352
2	2	500	1	100000000	148853.8255	70.98	1055.56	3188	27	1106	1157	1167
2	2	500	1	100000000	204464.777	97.49667	801.86	1820	489.33333	1043	1100.33333	1116
2	2	500	1	200000000	259336.0996	123.66	995.67	1638	1047	1540	1624	1636
2	2	500	1	200000000	216966.8041	103.46	1130.34	1874	1170	1824	1864	1873
2	2	500	1	200000000	202347.2278	96.49	1253.83	2007	1445	1953	1990	2006
2	2	500	1	200000000	226216.7105	107.87	1126.61333	1839.66667	1220.66667	1772.33333	1826	1838.33333
2	2	1000	1	10000000	78901.6885	75.25	117.88	1579	85	248	1139	1575
2	2	1000	1	10000000	113301.6089	108.05	81.25	161	80	115	139	158
2	2	1000	1	10000000	104101.6032	99.28	88.67	378	87	148	375	377
2	2	1000	1	10000000	98768.30018	94.19333	95.93333	706	84	170.33333	551	703.33333
2	2	1000	1	33554432	106067.0344	101.15	279.66	371	294	328	347	359
2	2	1000	1	33554432	55872.16449	53.28	534.48	5062	264	3147	5033	5062
2	2	1000	1	33554432	184094.2563	175.57	156.83	279	156	214	256	277
2	2	1000	1	33554432	115344.485	110	323.65667	1904	238	1229.66667	1878.66667	1899.33333
2	2	1000	1	100000000	132943.3661	126.78	600.08	1330	465	1302	1322	1328
2	2	1000	1	100000000	132485.4266	126.35	561.44	994	513	925	975	992
2	2	1000	1	100000000	74063.10176	70.63	1136.28	2649	1027	2504	2609	2646
2	2	1000	1	100000000	113163.9648	107.92	765.93333	1657.66667	668.33333	1577	1635.33333	1655.33333
2	2	1000	1	200000000	95328.88465	90.91	1484.65	1961	1737	1909	1941	1955
2	2	1000	1	200000000	97049.68944	92.55	1344.63	2162	1638	2091	2136	2156
2	2	1000	1	200000000	94161.95857	89.8	1450.55	2112	1830	2075	2092	2106
2	2	1000	1	200000000	95513.51089	91.08667	1426.61	2078.33333	1735	2025	2056.33333	2072.33333
2	5	100	1	10000000	170415.8146	16.25	131.84	24780	2	146	5376	5424
2	5	100	1	10000000	1256913.022	119.87	4.7	132	1	28	58	75
2	5	100	1	10000000	694155.2131	66.2	63.6	2054	3	114	2050	2053
2	5	100	1	10000000	707161.3498	67.44	66.71333	8988.66667	2	96	2494.66667	2517.33333
2	5	100	1	33554432	657894.7368	62.74	293.88	2011	201	1915	2000	2009
2	5	100	1	33554432	811688.3117	77.41	213.19	840	175	799	832	835
2	5	100	1	33554432	571102.2273	54.46	410.52	2518	242	2486	2516	2518
2	5	100	1	33554432	680228.4253	64.87	305.86333	1789.66667	206	1733.33333	1782.66667	1787.33333
2	5	100	1	100000000	830013.2802	79.16	241.98	567	262	493	553	566
2	5	100	1	100000000	829600.1327	79.12	148.6	472	127	430	464	470
2	5	100	1	100000000	817394.1475	77.95	348.32	1653	6	1609	1643	1652
2	5	100	1	100000000	825669.1868	78.74333	246.3	897.33333	131.66667	844	886.66667	896
2	5	100	1	200000000	719631.5486	68.63	932.12	1720	1023	1644	1696	1719
2	5	100	1	200000000	1107174.491	105.59	7.78	145	1	56	92	109
2	5	100	1	200000000	756658.5956	72.16	455.06	2037	113	1950	2025	2035
2	5	100	1	200000000	861154.8783	82.12667	464.98667	1300.66667	379	1216.66667	1271	1287.66667
2	5	500	1	10000000	245700.2457	117.16	74.32	675	60	104	670	674
2	5	500	1	10000000	178667.1431	85.2	103.26	825	86	154	819	823
2	5	500	1	10000000	157977.8831	75.33	117.49	332	117	158	296	329
2	5	500	1	10000000	194115.0906	92.56333	98.35667	610.66667	87.66667	138.66667	595	608.66667
2	5	500	1	33554432	156788.9621	74.76	386.81	1058	351	957	1031	1054
2	5	500	1	33554432	189501.6108	90.36	313.7	723	303	649	712	722
2	5	500	1	33554432	192381.6853	91.73	308.4	505	321	421	492	497
2	5	500	1	33554432	179557.4194	85.61667	336.30333	762	325	675.66667	745	757.66667
2	5	500	1	100000000	191607.5877	91.37	827.84	1155	967	1074	1142	1154
2	5	500	1	100000000	185459.9407	88.43	873.75	1213	974	1142	1189	1211
2	5	500	1	100000000	169033.1305	80.6	978.24	2034	815	1906	2014	2032
2	5	500	1	100000000	182033.5529	86.8	893.27667	1467.33333	918.66667	1374	1448.33333	1465.66667
2	5	500	1	200000000	225886.6049	107.71	1134.88	1742	1331	1666	1714	1734
2	5	500	1	200000000	138007.1764	65.81	2391.95	4843	1491	4764	4810	4841
2	5	500	1	200000000	244498.7775	116.59	1151.17	1578	1268	1565	1574	1577
2	5	500	1	200000000	202797.5196	96.70333	1559.33333	2721	1363.33333	2665	2699.33333	2717.33333
2	5	1000	1	10000000	88323.61774	84.23	106.32	1925	61	134	1924	1925
2	5	1000	1	10000000	126903.5533	121.02	72.13	695	58	104	693	694
2	5	1000	1	10000000	147188.6959	140.37	61.68	151	60	78	132	148
2	5	1000	1	10000000	120805.289	115.20667	80.04333	923.66667	59.66667	105.33333	916.33333	922.33333
2	5	1000	1	33554432	112688.7537	107.47	267.79	964	219	856	941	963
2	5	1000	1	33554432	93931.99324	89.58	309.79	582	311	406	500	575
2	5	1000	1	33554432	103029.0542	98.26	291.6	377	299	346	355	375
2	5	1000	1	33554432	103216.6004	98.43667	289.72667	641	276.33333	536	598.66667	637.66667
2	5	1000	1	100000000	98911.96835	94.33	832.24	1503	862	1460	1492	1500
2	5	1000	1	100000000	105174.5898	100.3	756.64	963	900	945	956	962
2	5	1000	1	100000000	106814.7832	101.87	779.94	1208	695	1096	1195	1205
2	5	1000	1	100000000	103633.7804	98.83333	789.60667	1224.66667	819	1167	1214.33333	1222.33333
2	5	1000	1	200000000	105485.2321	100.6	1309.64	1879	1539	1848	1865	1874
2	5	1000	1	200000000	103348.4911	98.56	1360.58	2162	1347	2137	2160	2162
2	5	1000	1	200000000	107066.3812	102.11	1268.31	1877	1460	1811	1857	1873
2	5	1000	1	200000000	105300.0348	100.42333	1312.84333	1972.66667	1448.66667	1932	1960.66667	1969.66667
5	1	100	1	10000000	286237.6918	27.3	306.7	1250	207	667	1082	1239
5	1	100	1	10000000	471965.2634	45.01	179.36	1036	155	274	1004	1032
5	1	100	1	10000000	436986.5408	41.67	199.97	1558	128	450	1467	1530
5	1	100	1	10000000	398396.4987	37.99333	228.67667	1281.33333	163.33333	463.66667	1184.33333	1267
5	1	100	1	33554432	403323.3847	38.46	598.73	2507	686	2033	2380	2456
5	1	100	1	33554432	565099.4575	53.89	445.79	1434	436	1358	1414	1432
5	1	100	1	33554432	636375.2068	60.69	359.95	936	333	744	911	935
5	1	100	1	33554432	534932.683	51.01333	468.15667	1625.66667	485	1378.33333	1568.33333	1607.66667
5	1	100	1	100000000	646078.3047	61.61	745.99	1747	703	1576	1739	1747
5	1	100	1	100000000	464338.7816	44.28	1215.24	4937	465	4886	4933	4936
5	1	100	1	100000000	929713.6482	88.66	80.51	387	18	251	269	376
5	1	100	1	100000000	680043.5782	64.85	680.58	2357	395.33333	2237.66667	2313.66667	2353
5	1	100	1	200000000	821018.0624	78.3	179.51	914	37	726	888	914
5	1	100	1	200000000	539199.8275	51.42	1285.65	3205	752	3046	3173	3201
5	1	100	1	200000000	612670.0159	58.43	916.62	2040	844	1933	1998	2038
5	1	100	1	200000000	657629.3019	62.71667	793.92667	2053	544.33333	1901.66667	2019.66667	2051
5	1	500	1	10000000	140429.7149	66.96	133.17	610	128	183	567	609
5	1	500	1	10000000	142207.0535	67.81	130.66	420	126	196	416	419
5	1	500	1	10000000	145011.6009	69.15	127.93	226	126	181	204	221
5	1	500	1	10000000	142549.4564	67.97333	130.58667	418.66667	126.66667	186.66667	395.66667	416.33333
5	1	500	1	33554432	144843.5689	69.07	423.81	952	411	746	930	951
5	1	500	1	33554432	146284.3768	69.75	417.83	642	422	528	594	637
5	1	500	1	33554432	97238.42863	46.37	466.23	3060	411	1438	1473	3059
5	1	500	1	33554432	129455.4581	61.73	435.95667	1551.33333	414.66667	904	999	1549
5	1	500	1	100000000	185116.6235	88.27	886.51	1856	800	1769	1850	1856
5	1	500	1	100000000	174489.6179	83.2	900.61	1330	1034	1280	1305	1326
5	1	500	1	100000000	103177.8787	49.2	1502.42	4049	1145	3903	4022	4048
5	1	500	1	100000000	154261.3733	73.55667	1096.51333	2411.66667	993	2317.33333	2392.33333	2410
5	1	500	1	200000000	184467.8104	87.96	1360.78	2335	1516	2212	2275	2329
5	1	500	1	200000000	123289.3601	58.79	2425.82	4358	1989	4310	4343	4357
5	1	500	1	200000000	158002.8441	75.34	1675.29	2651	1990	2611	2638	2650
5	1	500	1	200000000	155253.3382	74.03	1820.63	3114.66667	1831.66667	3044.33333	3085.33333	3112
5	1	1000	1	10000000	69861.67389	66.63	133.64	205	134	171	192	202
5	1	1000	1	10000000	69261.67059	66.05	134.85	328	136	193	269	300
5	1	1000	1	10000000	67531.06429	64.4	140.26	515	136	184	501	513
5	1	1000	1	10000000	68884.80292	65.69333	136.25	349.33333	135.33333	182.66667	320.66667	338.33333
5	1	1000	1	33554432	69910.51454	66.67	435.37	1345	428	1173	1308	1334
5	1	1000	1	33554432	63387.42394	60.45	484.86	1452	439	1362	1426	1452
5	1	1000	1	33554432	65019.50585	62.01	470.01	1417	431	1362	1400	1416
5	1	1000	1	33554432	66105.81478	63.04333	463.41333	1404.66667	432.66667	1299	1378	1400.66667
5	1	1000	1	100000000	76499.38801	72.96	1065.54	1464	1210	1367	1447	1458
5	1	1000	1	100000000	78112.79488	74.49	1061.07	1652	1185	1553	1618	1649
5	1	1000	1	100000000	73605.18181	70.2	1099.59	1580	1197	1486	1561	1576
5	1	1000	1	100000000	76072.4549	72.55	1075.4	1565.33333	1197.33333	1468.66667	1542	1561
5	1	1000	1	200000000	4311.571395	4.11	29801.13	67566	31049	63700	66012	67119
5	1	1000	1	200000000	4207.974954	4.01	39688.8	57626	49083	57497	57588	57621
5	1	1000	1	200000000	3826.813718	3.65	43987.41	56860	47973	56761	56819	56854
5	1	1000	1	200000000	4115.45336	3.92333	37825.78	60684	42701.66667	59319.33333	60139.66667	60531.33333
5	2	100	1	10000000	165716.5584	15.8	339.64	10546	105	283	1055	1104
5	2	100	1	10000000	516102.3947	49.22	161.66	591	156	350	508	565
5	2	100	1	10000000	572606.5048	54.61	129.14	687	63	239	393	414
5	2	100	1	10000000	418141.8193	39.87667	210.14667	3941.33333	108	290.66667	652	694.33333
5	2	100	1	33554432	362240.0927	34.55	611.83	5777	437	682	1001	1011
5	2	100	1	33554432	980584.4283	93.52	62.22	394	49	334	376	393
5	2	100	1	33554432	670151.4542	63.91	302.95	1014	112	511	537	547
5	2	100	1	33554432	670991.9918	63.99333	325.66667	2395	199.33333	509	638	650.33333
5	2	100	1	100000000	555062.167	52.93	883.3	2112	722	1982	2015	2080
5	2	100	1	100000000	652315.7208	62.21	760.95	1811	756	1540	1756	1782
5	2	100	1	100000000	658761.5283	62.82	465.32	1384	290	1246	1354	1382
5	2	100	1	100000000	622046.472	59.32	703.19	1769	589.33333	1589.33333	1708.33333	1748
5	2	100	1	200000000	647416.8069	61.74	592.39	1363	625	1251	1342	1360
5	2	100	1	200000000	616750.956	58.82	714.69	1830	613	1659	1781	1803
5	2	100	1	200000000	400576.8306	38.2	1956.31	7038	727	6853	7017	7037
5	2	100	1	200000000	554914.8645	52.92	1087.79667	3410.33333	655	3254.33333	3380	3400
5	2	500	1	10000000	247647.3502	118.09	72.44	168	64	131	151	164
5	2	500	1	10000000	126566.2574	60.35	136.83	1109	130	189	211	800
5	2	500	1	10000000	129920.7483	61.95	142.69	226	177	208	214	224
5	2	500	1	10000000	168044.7853	80.13	117.32	501	123.66667	176	192	396
5	2	500	1	33554432	130344.1084	62.15	463.15	632	481	536	602	630
5	2	500	1	33554432	133922.5927	63.86	449.65	1407	486	1186	1380	1405
5	2	500	1	33554432	111881.8528	53.35	549.06	2506	427	2341	2397	2425
5	2	500	1	33554432	125382.8513	59.78667	487.28667	1515	464.66667	1354.33333	1459.66667	1486.66667
5	2	500	1	100000000	145180.0232	69.23	1075.94	1738	1274	1372	1622	1645
5	2	500	1	100000000	145793.8475	69.52	1093.89	1625	1271	1476	1602	1614
5	2	500	1	100000000	111769.3081	53.3	1472.18	4709	2205	4570	4698	4708
5	2	500	1	100000000	134247.7263	64.01667	1214.00333	2690.66667	1583.33333	2472.66667	2640.66667	2655.66667
5	2	500	1	200000000	173100.225	82.54	1469.68	2503	1688	2364	2421	2457
5	2	500	1	200000000	133868.8086	63.83	1987.64	3265	2353	3163	3204	3236
5	2	500	1	200000000	138927.4799	66.25	1988.32	2934	2576	2872	2894	2907
5	2	500	1	200000000	148632.1712	70.87333	1815.21333	2900.66667	2205.66667	2799.66667	2839.66667	2866.66667
5	2	1000	1	10000000	55741.36009	53.16	168.17	2741	104	261	2695	2739
5	2	1000	1	10000000	77857.36531	74.25	119.27	619	117	162	610	617
5	2	1000	1	10000000	70313.59865	67.06	132.63	295	131	182	251	289
5	2	1000	1	10000000	67970.77468	64.82333	140.02333	1218.33333	117.33333	201.66667	1185.33333	1215
5	2	1000	1	33554432	57623.60263	54.95	535.35	2586	402	2487	2548	2584
5	2	1000	1	33554432	79630.51441	75.94	377.29	1006	375	795	965	1001
5	2	1000	1	33554432	73855.24372	70.43	407.13	558	416	503	527	553
5	2	1000	1	33554432	70369.78692	67.10667	439.92333	1383.33333	397.66667	1261.66667	1346.66667	1379.33333
5	2	1000	1	100000000	63840.65373	60.88	1317.3	2625	1291	2322	2612	2624
5	2	1000	1	100000000	75483.09179	71.99	1095.71	1493	1212	1434	1480	1485
5	2	1000	1	100000000	5956.56473	5.68	13372.05	74825	1284	73813	74737	74813
5	2	1000	1	100000000	48426.77008	46.18333	5261.68667	26314.33333	1262.33333	25856.33333	26276.33333	26307.33333
5	2	1000	1	200000000	3432.887058	3.27	42791.37	88297	38019	82145	88117	88285
5	2	1000	1	200000000	3267.397257	3.12	47925.72	76026	51667	74013	75673	75912
5	2	1000	1	200000000	3181.066293	3.03	40610.7	84675	37736	77989	84569	84669
5	2	1000	1	200000000	3293.78354	3.14	43775.93	82999.33333	42474	78049	82786.33333	82955.33333
5	5	100	1	10000000	317420.0102	30.27	180.2	5303	130	389	1549	1557
5	5	100	1	10000000	661813.3686	63.12	115.88	297	119	215	282	293
5	5	100	1	10000000	879043.6006	83.83	67.68	422	68	154	252	286
5	5	100	1	10000000	619425.6598	59.07333	121.25333	2007.33333	105.66667	252.66667	694.33333	712
5	5	100	1	33554432	889046.9417	84.79	124.94	1022	6	966	1008	1021
5	5	100	1	33554432	798849.6565	76.18	114.87	794	50	460	709	790
5	5	100	1	33554432	573855.159	54.73	415.03	672	508	594	614	671
5	5	100	1	33554432	753917.2524	71.9	218.28	829.33333	188	673.33333	777	827.33333
5	5	100	1	100000000	560852.4958	53.49	1020.37	1775	963	1720	1747	1771
5	5	100	1	100000000	539316.1471	51.43	1290.72	1690	1372	1615	1669	1684
5	5	100	1	100000000	571363.2728	54.49	966.67	1758	980	1680	1716	1751
5	5	100	1	100000000	557177.3052	53.13667	1092.58667	1741	1105	1671.66667	1710.66667	1735.33333
5	5	100	1	200000000	571102.2273	54.46	1317.34	2459	1059	2302	2380	2451
5	5	100	1	200000000	616903.1462	58.83	701.76	1630	591	1521	1608	1622
5	5	100	1	200000000	548787.1803	52.34	1242.62	3150	772	3099	3135	3149
5	5	100	1	200000000	578930.8513	55.21	1087.24	2413	807.33333	2307.33333	2374.33333	2407.33333
5	5	500	1	10000000	155787.5058	74.29	118.93	316	113	246	309	315
5	5	500	1	10000000	141203.05	67.33	131.73	577	126	289	516	572
5	5	500	1	10000000	135832.6542	64.77	136.89	1085	128	207	1012	1083
5	5	500	1	10000000	144274.4033	68.79667	129.18333	659.33333	122.33333	247.33333	612.33333	656.66667
5	5	500	1	33554432	132961.0424	63.4	467.08	1200	473	1052	1174	1199
5	5	500	1	33554432	136761.488	65.21	438.7	556	466	521	541	551
5	5	500	1	33554432	67163.67788	32.03	465.3	7873	451	987	1180	7871
5	5	500	1	33554432	112295.4028	53.54667	457.02667	3209.66667	463.33333	853.33333	965	3207
5	5	500	1	100000000	221287.8956	105.52	718.15	1103	780	1088	1102	1103
5	5	500	1	100000000	154487.8727	73.67	1048.36	2322	856	2227	2292	2316
5	5	500	1	100000000	147015.5837	70.1	1096.67	1582	1241	1473	1557	1572
5	5	500	1	100000000	174263.784	83.09667	954.39333	1669	959	1596	1650.33333	1663.66667
5	5	500	1	200000000	121212.1212	57.8	2373.09	3012	2633	2903	2995	3010
5	5	500	1	200000000	121862.0522	58.11	2459.55	4332	2269	4252	4328	4331
5	5	500	1	200000000	134246.2075	64.01	2141.62	2891	2366	2856	2881	2890
5	5	500	1	200000000	125773.4603	59.97333	2324.75333	3411.66667	2422.66667	3337	3401.33333	3410.33333
5	5	1000	1	10000000	74771.94557	71.31	125.93	725	120	164	677	725
5	5	1000	1	10000000	72181.31948	68.84	129.87	532	127	180	497	529
5	5	1000	1	10000000	60827.25061	58.01	155.04	2003	116	204	1975	2002
5	5	1000	1	10000000	69260.17188	66.05333	136.94667	1086.66667	121	182.66667	1049.66667	1085.33333
5	5	1000	1	33554432	76899.41556	73.34	392.2	1146	376	974	1120	1145
5	5	1000	1	33554432	61162.07951	58.33	505.03	2270	409	2203	2255	2269
5	5	1000	1	33554432	79076.38779	75.41	383.96	509	402	476	488	503
5	5	1000	1	33554432	72379.29429	69.02667	427.06333	1308.33333	395.66667	1217.66667	1287.66667	1305.66667
5	5	1000	1	100000000	67069.08115	63.96	1230.93	1689	1455	1667	1682	1687
5	5	1000	1	100000000	54048.211	51.54	1384.27	3228	1382	3128	3205	3224
5	5	1000	1	100000000	3149.54678	3	30227.54	58559	32391	57241	58409	58545
5	5	1000	1	100000000	41422.27965	39.5	10947.58	21158.66667	11742.66667	20678.66667	21098.66667	21152
5	5	1000	1	200000000	3936.976874	3.75	44024.87	59518	46755	59413	59506	59513
5	5	1000	1	200000000	3358.747859	3.2	46701.53	58796	51301	58698	58746	58790
5	5	1000	1	200000000	4067.553936	3.88	37532.31	60078	38922	60000	60047	60073
5	5	1000	1	200000000	3787.75956	3.61	42752.90333	59464	45659.33333	59370.33333	59433	59458.66667
