Replication Factor	Partition	Message Size	Acks	Linger Ms	Max Request Size	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
1	2	1000	1	2	10000000	191644.3082	182.77	150.24	228	149	186	216	223
1	2	1000	1	2	10000000	161759.9482	154.27	179.21	364	169	299	351	363
1	2	1000	1	2	10000000	127300.2599	121.40667	485.84333	4795.66667	207	4633.66667	4779.66667	4793
1	2	1000	1	5	1048576	91894.87227	87.64	330.76	1443	228	1390	1411	1442
1	2	1000	1	5	1048576	57890.47123	55.21	541.16	5056	244	4947	5035	5055
1	2	1000	1	5	1048576	131027.2537	124.96	221.82	332	230	305	319	328
1	2	1000	1	5	1048576	93604.19905	89.27	364.58	2277	234	2214	2255	2275
1	2	1000	1	5	5000000	93808.63039	89.46	317.01	744	296	528	702	742
1	2	1000	1	5	5000000	57863.67319	55.18	506.45	2480	374	2220	2462	2478
1	2	1000	1	5	5000000	85587.1277	81.62	354.96	1047	328	815	1000	1046
1	2	1000	1	5	5000000	79086.47709	75.42	392.80667	1423.66667	332.66667	1187.66667	1388	1422
1	2	1000	1	5	10000000	79821.20051	76.12	376.72	511	381	481	496	509
1	2	1000	1	5	10000000	66773.50427	63.68	469.75	1210	462	921	1155	1207
1	2	1000	1	5	10000000	67177.21349	64.07	460.69	1580	388	1492	1542	1557
1	2	1000	1	5	10000000	71257.30609	67.95667	435.72	1100.33333	410.33333	964.66667	1064.33333	1091
1	5	100	1	0	1048576	74661.4105	7.12	1.83	60000	1	5	16	28
1	5	100	1	0	1048576	1384274.64	132.01	1.54	134	1	2	10	17
1	5	100	1	0	1048576	1476668.636	140.83	2.08	139	1	3	29	45
1	5	100	1	0	1048576	978534.8954	93.32	1.81667	20091	1	3.33333	18.33333	30
1	5	100	1	0	5000000	1380834.024	131.69	1.23	133	1	2	7	11
1	5	100	1	0	5000000	1461988.304	139.43	1.19	139	1	2	3	7
1	5	100	1	0	5000000	1470155.837	140.2	1.83	140	1	3	19	41
1	5	100	1	0	5000000	1437659.388	137.10667	1.41667	137.33333	1	2.33333	9.66667	19.66667
1	5	100	1	0	10000000	928850.0836	88.58	119.47	1461	1	1105	1396	1459
1	5	100	1	0	10000000	1225790.635	116.9	36.12	307	1	249	284	306
1	5	100	1	0	10000000	1223990.208	116.73	32.06	372	1	320	357	371
1	5	100	1	0	10000000	1126210.309	107.40333	62.55	713.33333	1	558	679	712
1	5	100	1	2	1048576	1029442.042	98.18	52.71	1346	1	141	1312	1343
1	5	100	1	2	1048576	1506931.887	143.71	1.13	141	1	2	6	26
1	5	100	1	2	1048576	1376273.053	131.25	1.12	136	1	2	7	22
1	5	100	1	2	1048576	1304215.661	124.38	18.32	541	1	48.33333	441.66667	463.66667
1	5	100	1	2	5000000	1410039.481	134.47	1.85	141	1	3	37	49
1	5	100	1	2	5000000	1452221.9	138.49	1.04	142	1	2	5	15
1	5	100	1	2	5000000	1420454.545	135.47	1	141	1	2	5	20
1	5	100	1	2	5000000	1427571.975	136.14333	1.29667	141.33333	1	2.33333	15.66667	28
1	5	100	1	2	10000000	1031353.135	98.36	58.81	676	18	532	656	673
1	5	100	1	2	10000000	780640.1249	74.45	203.83	540	211	470	513	534
1	5	100	1	2	10000000	665690.3209	63.49	283.93	724	249	578	715	723
1	5	100	1	2	10000000	825894.527	78.76667	182.19	646.66667	159.33333	526.66667	628	643.33333
1	5	100	1	5	1048576	664010.6242	63.32	327.59	543	430	490	508	537
1	5	100	1	5	1048576	547045.9519	52.17	395.66	2903	245	2786	2885	2900
1	5	100	1	5	1048576	749288.1762	71.46	233.92	488	244	468	476	485
1	5	100	1	5	1048576	653448.2508	62.31667	319.05667	1311.33333	306.33333	1248	1289.66667	1307.33333
1	5	100	1	5	5000000	706514.0596	67.38	244.7	1218	194	1025	1190	1216
1	5	100	1	5	5000000	664451.8272	63.37	309.84	789	330	556	771	786
1	5	100	1	5	5000000	651465.798	62.13	311.15	510	453	490	500	508
1	5	100	1	5	5000000	674143.895	64.29333	288.56333	839	325.66667	690.33333	820.33333	836.66667
1	5	100	1	5	10000000	637511.1564	60.8	318.19	766	345	648	752	763
1	5	100	1	5	10000000	609756.0976	58.15	377.19	936	460	827	910	934
1	5	100	1	5	10000000	660851.1763	63.02	320.87	656	367	553	619	644
1	5	100	1	5	10000000	636039.4768	60.65667	338.75	786	390.66667	676	760.33333	780.33333
1	5	500	1	0	1048576	133761.3697	63.78	447.84	1405	417	1356	1389	1400
1	5	500	1	0	1048576	126326.4275	60.24	474.99	2361	386	2296	2341	2356
1	5	500	1	0	1048576	46036.27659	21.95	1389.01	18043	131	18032	18042	18043
1	5	500	1	0	1048576	102041.3579	48.65667	770.61333	7269.66667	311.33333	7228	7257.33333	7266.33333
1	5	500	1	0	5000000	280583.6139	133.79	194.72	1427	128	1414	1424	1426
1	5	500	1	0	5000000	386996.904	184.53	133.6	235	129	201	225	234
1	5	500	1	0	5000000	280583.6139	133.79	186.64	322	228	297	317	321
1	5	500	1	0	5000000	316054.7106	150.70333	171.65333	661.33333	161.66667	637.33333	655.33333	660.33333
1	5	500	1	0	10000000	148964.6954	71.03	320.42	2237	306	378	2210	2235
1	5	500	1	0	10000000	206568.8907	98.5	272.53	407	301	383	396	404
1	5	500	1	0	10000000	150738.6192	71.88	375.3	1022	382	468	972	1021
1	5	500	1	0	10000000	168757.4018	80.47	322.75	1222	329.66667	409.66667	1192.66667	1220
1	5	500	1	2	1048576	150784.0772	71.9	404.38	1155	391	874	1126	1153
1	5	500	1	2	1048576	142490.7381	67.94	419.04	508	457	486	502	506
1	5	500	1	2	1048576	140114.8942	66.81	422.83	1066	457	813	1017	1065
1	5	500	1	2	1048576	144463.2365	68.88333	415.41667	909.66667	435	724.33333	881.66667	908
1	5	500	1	2	5000000	112841.3451	53.81	504.56	2194	478	517	2180	2192
1	5	500	1	2	5000000	161864.6811	77.18	360.84	510	399	481	500	507
1	5	500	1	2	5000000	127307.4475	60.7	454.79	1521	410	1458	1499	1510
1	5	500	1	2	5000000	134004.4912	63.89667	440.06333	1408.33333	429	818.66667	1393	1403
1	5	500	1	2	10000000	143184.4215	68.28	382.75	1209	402	576	1163	1207
1	5	500	1	2	10000000	153280.1962	73.09	394.61	818	410	634	771	816
1	5	500	1	2	10000000	145772.5948	69.51	420.19	1362	411	1128	1293	1361
1	5	500	1	2	10000000	147412.4042	70.29333	399.18333	1129.66667	407.66667	779.33333	1075.66667	1128
1	5	500	1	5	1048576	137211.8551	65.43	433.82	618	480	516	605	617
1	5	500	1	5	1048576	142857.1429	68.12	415.19	539	427	505	515	536
1	5	500	1	5	1048576	138542.5326	66.06	437	1102	424	937	1072	1100
1	5	500	1	5	1048576	139537.1768	66.53667	428.67	753	443.66667	652.66667	730.66667	751
1	5	500	1	5	5000000	127291.2424	60.7	421.36	1470	421	512	545	1469
1	5	500	1	5	5000000	146929.1801	70.06	413.23	876	407	830	845	875
1	5	500	1	5	5000000	100310.964	47.83	615.08	3620	340	3485	3588	3618
1	5	500	1	5	5000000	124843.7955	59.53	483.22333	1988.66667	389.33333	1609	1659.33333	1987.33333
1	5	500	1	5	10000000	184263.8659	87.86	312.02	482	335	434	459	461
1	5	500	1	5	10000000	160410.6513	76.49	366.28	457	407	437	446	454
1	5	500	1	5	10000000	128369.7048	61.21	471.81	2822	337	2345	2813	2821
1	5	500	1	5	10000000	157681.4073	75.18667	383.37	1253.66667	359.66667	1072	1239.33333	1245.33333
1	5	1000	1	0	1048576	78727.75941	75.08	385.94	897	409	722	853	897
1	5	1000	1	0	1048576	73822.53064	70.4	408.43	530	412	501	512	517
1	5	1000	1	0	1048576	64867.66995	61.86	469.8	1484	418	1420	1453	1469
1	5	1000	1	0	1048576	72472.65333	69.11333	421.39	970.33333	413	881	939.33333	961
1	5	1000	1	0	5000000	75346.59433	71.86	395.34	531	416	494	519	529
1	5	1000	1	0	5000000	73024.68234	69.64	413.71	524	415	504	513	519
1	5	1000	1	0	5000000	70234.58351	66.98	430.5	528	435	508	516	522
1	5	1000	1	0	5000000	72868.62006	69.49333	413.18333	527.66667	422	502	516	523.33333
1	5	1000	1	0	10000000	58761.31155	56.04	527.58	3127	339	3044	3103	3126
1	5	1000	1	0	10000000	80295.48739	76.58	371.01	506	402	447	496	504
1	5	1000	1	0	10000000	61950.19205	59.08	496.54	2377	406	2300	2355	2372
1	5	1000	1	0	10000000	67002.33033	63.9	465.04333	2003.33333	382.33333	1930.33333	1984.66667	2000.66667
1	5	1000	1	2	1048576	78308.53563	74.68	382.62	1152	399	910	1098	1151
1	5	1000	1	2	1048576	73035.34911	69.65	409.57	531	418	506	517	527
1	5	1000	1	2	1048576	66085.11763	63.02	463.53	1115	418	974	1088	1113
1	5	1000	1	2	1048576	72476.33412	69.11667	418.57333	932.66667	411.66667	796.66667	901	930.33333
1	5	1000	1	2	5000000	74415.83569	70.97	401.14	525	417	498	515	522
1	5	1000	1	2	5000000	57168.99154	54.52	537.92	3014	411	2929	2983	3012
1	5	1000	1	2	5000000	83236.22441	79.38	357.15	450	401	429	434	438
1	5	1000	1	2	5000000	71607.01721	68.29	432.07	1329.66667	409.66667	1285.33333	1310.66667	1324
1	5	1000	1	2	10000000	71602.46313	68.29	417.53	1173	415	885	1098	1156
1	5	1000	1	2	10000000	68766.332	65.58	440.98	600	476	521	583	596
1	5	1000	1	2	10000000	36683.78577	34.98	865.59	8264	401	8224	8258	8263
1	5	1000	1	2	10000000	59017.52697	56.28333	574.7	3345.66667	430.66667	3210	3313	3338.33333
1	5	1000	1	5	1048576	117508.8132	112.07	248.81	365	257	347	353	358
1	5	1000	1	5	1048576	79732.10014	76.04	376.93	1462	335	1417	1447	1461
1	5	1000	1	5	1048576	84674.00508	80.75	352.62	811	351	657	783	809
1	5	1000	1	5	1048576	93971.63946	89.62	326.12	879.33333	314.33333	807	861	876
1	5	1000	1	5	5000000	67640.69264	64.51	451.67	1813	378	1758	1802	1812
1	5	1000	1	5	5000000	73942.62053	70.52	405.52	651	422	534	629	647
1	5	1000	1	5	5000000	63987.71436	61.02	477.09	1611	423	1547	1591	1609
1	5	1000	1	5	5000000	68523.67584	65.35	444.76	1358.33333	407.66667	1279.66667	1340.66667	1356
1	5	1000	1	5	10000000	75176.66516	71.69	399.19	1066	417	836	1038	1065
1	5	1000	1	5	10000000	66560.17039	63.48	456.98	1402	421	1272	1379	1400
1	5	1000	1	5	10000000	71736.01148	68.41	422.37	732	427	525	665	705
1	5	1000	1	5	10000000	71157.61568	67.86	426.18	1066.66667	421.66667	877.66667	1027.33333	1056.66667
2	1	100	1	0	1048576	491352.2013	46.86	548.45	1524	410	1149	1474	1517
2	1	100	1	0	1048576	797829.9027	76.09	199.07	531	194	469	506	530
2	1	100	1	0	1048576	611545.9883	58.32	373.79	1031	369	708	1027	1030
2	1	100	1	0	1048576	633576.0307	60.42333	373.77	1028.66667	324.33333	775.33333	1002.33333	1025.66667
2	1	100	1	0	5000000	800000	76.29	212.19	861	167	784	836	859
2	1	100	1	0	5000000	918611.0601	87.61	75.44	277	48	200	268	276
2	1	100	1	0	5000000	768167.1532	73.26	226.7	1279	151	1234	1266	1277
2	1	100	1	0	5000000	828926.0711	79.05333	171.44333	805.66667	122	739.33333	790	804
2	1	100	1	0	10000000	979623.8245	93.42	60.98	248	36	180	231	247
2	1	100	1	0	10000000	921828.9086	87.91	77.63	572	14	462	529	569
2	1	100	1	0	10000000	436719.3641	41.65	615.73	2079	601	1948	2038	2063
2	1	100	1	0	10000000	779390.6991	74.32667	251.44667	966.33333	217	863.33333	932.66667	959.66667
2	1	100	1	2	1048576	362371.3582	34.56	751.82	4098	481	3892	4079	4097
2	1	100	1	2	1048576	766753.5654	73.12	179.24	556	127	513	544	555
2	1	100	1	2	1048576	559221.5636	53.33	416.31	894	484	807	881	892
2	1	100	1	2	1048576	562782.1624	53.67	449.12333	1849.33333	364	1737.33333	1834.66667	1848
2	1	100	1	2	5000000	482113.586	45.98	523.72	2725	466	2589	2698	2723
2	1	100	1	2	5000000	486618.0049	46.41	545.83	1710	473	1618	1688	1709
2	1	100	1	2	5000000	609533.0976	58.13	356.45	915	391	676	853	912
2	1	100	1	2	5000000	526088.2295	50.17333	475.33333	1783.33333	443.33333	1627.66667	1746.33333	1781.33333
2	1	100	1	2	10000000	497166.1529	47.41	453.52	1994	510	603	652	1993
2	1	100	1	2	10000000	603500.3018	57.55	419.27	611	489	570	599	610
2	1	100	1	2	10000000	536193.0295	51.14	477.01	655	550	616	636	650
2	1	100	1	2	10000000	545619.8281	52.03333	449.93333	1086.66667	516.33333	596.33333	629	1084.33333
2	1	100	1	5	1048576	509476.2584	48.59	536.47	682	563	624	652	676
2	1	100	1	5	1048576	510933.9873	48.73	511.36	1674	499	1583	1649	1674
2	1	100	1	5	1048576	563697.8579	53.76	410.84	656	507	624	637	651
2	1	100	1	5	1048576	528036.0346	50.36	486.22333	1004	523	943.66667	979.33333	1000.33333
2	1	100	1	5	5000000	513927.4334	49.01	501.53	1046	595	880	1021	1045
2	1	100	1	5	5000000	514774.0142	49.09	481.05	1382	512	1322	1358	1380
2	1	100	1	5	5000000	544188.0714	51.9	451.36	800	529	707	783	799
2	1	100	1	5	5000000	524296.5064	50	477.98	1076	545.33333	969.66667	1054	1074.66667
2	1	100	1	5	10000000	550903.4817	52.54	473.51	856	523	676	804	838
2	1	100	1	5	10000000	468340.2023	44.66	565.25	3009	453	2885	2970	3007
2	1	100	1	5	10000000	619271.7364	59.06	410.88	628	463	556	612	626
2	1	100	1	5	10000000	546171.8068	52.08667	483.21333	1497.66667	479.66667	1372.33333	1462	1490.33333
2	1	500	1	0	1048576	89118.61688	42.5	702.02	5990	276	5852	5937	5984
2	1	500	1	0	1048576	162707.452	77.58	347.12	1052	289	994	1045	1048
2	1	500	1	0	1048576	120772.9469	57.59	506.03	2120	415	2011	2094	2115
2	1	500	1	0	1048576	124199.6719	59.22333	518.39	3054	326.66667	2952.33333	3025.33333	3049
2	1	500	1	0	5000000	121153.3802	57.77	501.97	860	480	742	832	859
2	1	500	1	0	5000000	105808.9091	50.45	578.68	1296	534	1125	1241	1290
2	1	500	1	0	5000000	119990.4008	57.22	502.34	853	522	661	789	851
2	1	500	1	0	5000000	115650.8967	55.14667	527.66333	1003	512	842.66667	954	1000
2	1	500	1	0	10000000	113314.4476	54.03	534.77	661	555	631	648	655
2	1	500	1	0	10000000	114364.1354	54.53	529.68	744	553	669	715	734
2	1	500	1	0	10000000	83808.24673	39.96	750.46	3747	487	3606	3700	3745
2	1	500	1	0	10000000	103828.9432	49.50667	604.97	1717.33333	531.66667	1635.33333	1687.66667	1711.33333
2	1	500	1	2	1048576	160849.2842	76.7	373.22	669	382	573	640	663
2	1	500	1	2	1048576	79687.62451	38	790.34	5988	433	5723	5955	5987
2	1	500	1	2	1048576	234192.0375	111.67	242.19	480	231	385	458	475
2	1	500	1	2	1048576	158242.9821	75.45667	468.58333	2379	348.66667	2227	2351	2375
2	1	500	1	2	5000000	129399.5859	61.7	453.41	990	425	805	953	981
2	1	500	1	2	5000000	109182.2251	52.06	555.89	760	585	719	742	757
2	1	500	1	2	5000000	93248.78777	44.46	656.38	2236	573	2172	2209	2235
2	1	500	1	2	5000000	110610.1996	52.74	555.22667	1328.66667	527.66667	1232	1301.33333	1324.33333
2	1	500	1	2	10000000	125612.3603	59.9	478.17	618	505	583	598	611
2	1	500	1	2	10000000	116171.0037	55.39	522.75	784	562	678	773	784
2	1	500	1	2	10000000	117041.1985	55.81	516.49	757	556	623	725	756
2	1	500	1	2	10000000	119608.1875	57.03333	505.80333	719.66667	541	628	698.66667	717
2	1	500	1	5	1048576	117591.7215	56.07	512.33	763	555	640	736	756
2	1	500	1	5	1048576	116577.2907	55.59	522.57	842	543	676	812	833
2	1	500	1	5	1048576	113224.6377	53.99	534.8	685	572	655	670	679
2	1	500	1	5	1048576	115797.8833	55.21667	523.23333	763.33333	556.66667	657	739.33333	756
2	1	500	1	5	5000000	114692.0518	54.69	538.63	713	572	658	689	708
2	1	500	1	5	5000000	114364.1354	54.53	531.09	679	555	652	667	676
2	1	500	1	5	5000000	91265.85744	43.52	682.65	4155	462	4054	4149	4152
2	1	500	1	5	5000000	106774.0149	50.91333	584.12333	1849	529.66667	1788	1835	1845.33333
2	1	500	1	5	10000000	141023.833	67.25	419.89	715	428	578	670	712
2	1	500	1	5	10000000	119360.2292	56.92	484.5	1147	493	607	1134	1143
2	1	500	1	5	10000000	120816.721	57.61	501.91	654	524	613	634	649
2	1	500	1	5	10000000	127066.9277	60.59333	468.76667	838.66667	481.66667	599.33333	812.66667	834.66667
2	1	1000	1	0	1048576	56509.94575	53.89	542.6	862	553	730	804	860
2	1	1000	1	0	1048576	56999.544	54.36	538.98	682	558	644	659	677
2	1	1000	1	0	1048576	44750.73839	42.68	696.19	2812	595	2648	2782	2810
2	1	1000	1	0	1048576	52753.40938	50.31	592.59	1452	568.66667	1340.66667	1415	1449
2	1	1000	1	0	5000000	64876.08667	61.87	468.41	597	492	570	581	594
2	1	1000	1	0	5000000	58795.86077	56.07	518.47	927	539	664	838	921
2	1	1000	1	0	5000000	54999.45001	52.45	557.43	819	571	698	757	818
2	1	1000	1	0	5000000	59557.13248	56.79667	514.77	781	534	644	725.33333	777.66667
2	1	1000	1	0	10000000	56844.02001	54.21	535.4	741	530	692	719	738
2	1	1000	1	0	10000000	46266.30887	44.12	657.96	952	673	901	922	947
2	1	1000	1	0	10000000	49451.09287	47.16	623.7	723	644	693	705	722
2	1	1000	1	0	10000000	50853.80725	48.49667	605.68667	805.33333	615.66667	762	782	802.33333
2	1	1000	1	2	1048576	50100.2004	47.78	593.44	796	630	759	775	789
2	1	1000	1	2	1048576	50347.39704	48.02	613.44	870	633	696	848	867
2	1	1000	1	2	1048576	51695.61621	49.3	546.61	1155	559	822	1064	1120
2	1	1000	1	2	1048576	50714.40455	48.36667	584.49667	940.33333	607.33333	759	895.66667	925.33333
2	1	1000	1	2	5000000	48590.86492	46.34	634.14	774	667	739	757	769
2	1	1000	1	2	5000000	53775.00538	51.28	531.57	1152	526	950	1148	1152
2	1	1000	1	2	5000000	44730.72106	42.66	689.07	869	739	807	831	866
2	1	1000	1	2	5000000	49032.19712	46.76	618.26	931.66667	644	832	912	929
2	1	1000	1	2	10000000	3475.915382	3.31	9175.1	38275	5827	30461	36243	38058
2	1	1000	1	2	10000000	137816.9791	131.43	214.4	300	220	257	284	299
2	1	1000	1	2	10000000	6288.675353	6	5088.7	14878	3180	14164	14560	14840
2	1	1000	1	2	10000000	49193.8566	46.91333	4826.06667	17817.66667	3075.66667	14960.66667	17029	17732.33333
2	1	1000	1	5	1048576	133049.4944	126.89	221.95	304	226	265	288	303
2	1	1000	1	5	1048576	108271.9792	103.26	272.56	686	222	654	675	684
2	1	1000	1	5	1048576	5460.840314	5.21	5767.93	13970	3321	13250	13285	13625
2	1	1000	1	5	1048576	82260.77131	78.45333	2087.48	4986.66667	1256.33333	4723	4749.33333	4870.66667
2	1	1000	1	5	5000000	134480.9037	128.25	220.07	325	227	266	304	323
2	1	1000	1	5	5000000	147579.693	140.74	200.44	297	195	249	282	295
2	1	1000	1	5	5000000	123456.7901	117.74	208.43	635	212	240	264	279
2	1	1000	1	5	5000000	135172.4623	128.91	209.64667	419	211.33333	251.66667	283.33333	299
2	1	1000	1	5	10000000	131440.5889	125.35	225.04	492	207	467	490	491
2	1	1000	1	5	10000000	56395.21769	53.78	242.4	4978	204	813	830	831
2	1	1000	1	5	10000000	144675.9259	137.97	201.86	253	203	236	243	250
2	1	1000	1	5	10000000	110837.2442	105.7	223.1	1907.66667	204.66667	505.33333	521	524
2	2	100	1	0	1048576	562176.7484	53.61	399.34	1750	482	1597	1720	1748
2	2	100	1	0	1048576	797702.6165	76.07	238.09	852	5	247	418	442
2	2	100	1	0	1048576	819537.7807	78.16	165.49	1297	44	1187	1241	1247
2	2	100	1	0	1048576	726472.3818	69.28	267.64	1299.66667	177	1010.33333	1126.33333	1145.66667
2	2	100	1	0	5000000	1043405.676	99.51	51.18	392	2	73	94	126
2	2	100	1	0	5000000	986777.1857	94.11	92.09	450	16	352	398	405
2	2	100	1	0	5000000	830564.7841	79.21	75.56	1442	1	14	1418	1440
2	2	100	1	0	5000000	953582.5486	90.94333	72.94333	761.33333	6.33333	146.33333	636.66667	657
2	2	100	1	0	10000000	1011531.459	96.47	53.69	254	114	193	250	253
2	2	100	1	0	10000000	563507.2692	53.74	278.19	3656	87	3546	3636	3652
2	2	100	1	0	10000000	1054407.423	100.56	46.88	342	2	291	309	341
2	2	100	1	0	10000000	876482.0503	83.59	126.25333	1417.33333	67.66667	1343.33333	1398.33333	1415.33333
2	2	100	1	2	1048576	955292.3195	91.1	93.39	1256	1	965	1017	1085
2	2	100	1	2	1048576	491303.9206	46.85	401.46	6241	20	6141	6227	6239
2	2	100	1	2	1048576	1179245.283	112.46	30.24	443	1	346	413	424
2	2	100	1	2	1048576	875280.5077	83.47	175.03	2646.66667	7.33333	2484	2552.33333	2582.66667
2	2	100	1	2	5000000	1052853.232	100.41	31.02	344	13	277	322	343
2	2	100	1	2	5000000	890154.887	84.89	113.36	403	71	312	356	369
2	2	100	1	2	5000000	847888.757	80.86	158.47	672	137	368	390	415
2	2	100	1	2	5000000	930298.9587	88.72	100.95	473	73.66667	319	356	375.66667
2	2	100	1	2	10000000	733352.8894	69.94	214.59	1508	151	1473	1494	1506
2	2	100	1	2	10000000	986582.4783	94.09	68.46	244	47	203	231	241
2	2	100	1	2	10000000	944465.4326	90.07	103.46	242	96	210	232	240
2	2	100	1	2	10000000	888133.6001	84.7	128.83667	664.66667	98	628.66667	652.33333	662.33333
2	2	100	1	5	1048576	903995.6608	86.21	103.94	409	52	300	388	401
2	2	100	1	5	1048576	719320.961	68.6	204.36	1999	80	1826	1869	1883
2	2	100	1	5	1048576	1075500.108	102.57	40.69	179	14	140	166	173
2	2	100	1	5	1048576	899605.5765	85.79333	116.33	862.33333	48.66667	755.33333	807.66667	819
2	2	100	1	5	5000000	1029018.317	98.13	45.81	190	16	162	177	188
2	2	100	1	5	5000000	949126.8033	90.52	89.87	431	46	271	379	405
2	2	100	1	5	5000000	903995.6608	86.21	144.3	724	118	654	702	723
2	2	100	1	5	5000000	960713.5936	91.62	93.32667	448.33333	60	362.33333	419.33333	438.66667
2	2	100	1	5	10000000	915248.0322	87.28	98.56	325	67	279	319	324
2	2	100	1	5	10000000	861771.8028	82.18	113.83	429	66	317	412	414
2	2	100	1	5	10000000	877500.8775	83.69	127.27	454	108	346	430	453
2	2	100	1	5	10000000	884840.2375	84.38333	113.22	402.66667	80.33333	314	387	397
2	2	500	1	0	1048576	161056.5308	76.8	376.03	1994	279	1930	1963	1988
2	2	500	1	0	1048576	209599.6646	99.94	283.02	628	271	563	614	627
2	2	500	1	0	1048576	202963.2636	96.78	293.11	1116	240	1060	1087	1095
2	2	500	1	0	1048576	191206.4864	91.17333	317.38667	1246	263.33333	1184.33333	1221.33333	1236.66667
2	2	500	1	0	5000000	235404.8964	112.25	245.94	344	246	298	310	316
2	2	500	1	0	5000000	189071.6582	90.16	289.46	1103	272	558	1053	1077
2	2	500	1	0	5000000	228050.171	108.74	255.17	343	274	321	336	343
2	2	500	1	0	5000000	217508.9085	103.71667	263.52333	596.66667	264	392.33333	566.33333	578.66667
2	2	500	1	0	10000000	212765.9574	101.45	270.98	645	285	459	611	636
2	2	500	1	0	10000000	203169.4433	96.88	287.36	988	270	853	949	982
2	2	500	1	0	10000000	196078.4314	93.5	294.82	664	298	553	591	610
2	2	500	1	0	10000000	204004.6107	97.27667	284.38667	765.66667	284.33333	621.66667	717	742.66667
2	2	500	1	2	1048576	212224.1087	101.2	276.4	482	295	426	455	465
2	2	500	1	2	1048576	207382.8287	98.89	284.61	376	299	348	367	374
2	2	500	1	2	1048576	161707.6326	77.11	369.76	1932	255	1801	1852	1864
2	2	500	1	2	1048576	193771.5233	92.4	310.25667	930	283	858.33333	891.33333	901
2	2	500	1	2	5000000	167560.3217	79.9	294.48	1523	262	846	1500	1523
2	2	500	1	2	5000000	269614.4513	128.56	209.53	300	216	278	294	299
2	2	500	1	2	5000000	244379.2766	116.53	236.96	901	177	825	891	894
2	2	500	1	2	5000000	227184.6832	108.33	246.99	908	218.33333	649.66667	895	905.33333
2	2	500	1	2	10000000	218962.1196	104.41	261.89	1095	262	1008	1092	1095
2	2	500	1	2	10000000	195160.0312	93.06	299.52	423	314	371	389	411
2	2	500	1	2	10000000	197316.4957	94.09	299.1	1120	344	958	1113	1119
2	2	500	1	2	10000000	203812.8822	97.18667	286.83667	879.33333	306.66667	779	864.66667	875
2	2	500	1	5	1048576	195541.6504	93.24	301.52	888	333	798	879	887
2	2	500	1	5	1048576	166944.9082	79.61	360.97	1442	300	1386	1421	1435
2	2	500	1	5	1048576	212765.9574	101.45	276.41	360	295	340	350	357
2	2	500	1	5	1048576	191750.8387	91.43333	312.96667	896.66667	309.33333	841.33333	883.33333	893
2	2	500	1	5	5000000	213265.0885	101.69	273.21	674	258	594	668	672
2	2	500	1	5	5000000	206910.8214	98.66	281.19	374	286	323	339	344
2	2	500	1	5	5000000	166417.0411	79.35	361.55	1780	278	1736	1760	1774
2	2	500	1	5	5000000	195530.9837	93.23333	305.31667	942.66667	274	884.33333	922.33333	930
2	2	500	1	5	10000000	214776.6323	102.41	271.42	383	282	342	365	369
2	2	500	1	5	10000000	203086.9212	96.84	286.56	543	298	482	509	534
2	2	500	1	5	10000000	208203.2063	99.28	282.11	368	280	328	342	355
2	2	500	1	5	10000000	208688.9199	99.51	280.03	431.33333	286.66667	384	405.33333	419.33333
2	2	1000	1	0	1048576	100160.2564	95.52	306.18	871	302	711	821	869
2	2	1000	1	0	1048576	101419.8783	96.72	293.96	381	301	354	367	376
2	2	1000	1	0	1048576	95093.19133	90.69	313.75	530	316	421	502	529
2	2	1000	1	0	1048576	98891.10868	94.31	304.63	594	306.33333	495.33333	563.33333	591.33333
2	2	1000	1	0	5000000	101214.5749	96.53	296.46	848	298	709	816	846
2	2	1000	1	0	5000000	102249.4888	97.51	292.07	364	305	346	357	362
2	2	1000	1	0	5000000	99383.82031	94.78	298.28	1162	240	1080	1157	1161
2	2	1000	1	0	5000000	100949.2947	96.27333	295.60333	791.33333	281	711.66667	776.66667	789.66667
2	2	1000	1	0	10000000	99482.69001	94.87	302.47	399	309	353	375	396
2	2	1000	1	0	10000000	83180.83514	79.33	362.52	3260	286	2237	3229	3257
2	2	1000	1	0	10000000	11276.24546	10.75	2880.06	26119	172	23382	26117	26119
2	2	1000	1	0	10000000	64646.5902	61.65	1181.68333	9926	255.66667	8657.33333	9907	9924
2	2	1000	1	2	1048576	161446.5612	153.97	178.82	701	143	625	679	698
2	2	1000	1	2	1048576	8500.799075	8.11	3178.8	20750	1216	13481	20357	20682
2	2	1000	1	2	1048576	155957.5795	148.73	175.14	512	171	268	507	511
2	2	1000	1	2	1048576	108634.9799	103.60333	1177.58667	7321	510	4791.33333	7181	7297
2	2	1000	1	2	5000000	9758.572906	9.31	3075.05	15345	196	12644	14826	15231
2	2	1000	1	2	5000000	11544.14481	11.01	2698.44	16248	274	10694	15868	16236
2	2	1000	1	2	5000000	10450.63122	9.97	3010.72	33446	189	21713	32773	33320
2	2	1000	1	2	5000000	10584.44964	10.09667	2928.07	21679.66667	219.66667	15017	21155.66667	21595.66667
2	2	1000	1	2	10000000	9044.698902	8.63	3100.52	25159	177	20215	24848	25095
2	2	1000	1	2	10000000	167280.0268	159.53	174.53	285	178	238	268	283
2	2	1000	1	2	10000000	9640.784374	9.19	3252.02	19746	162	15898	18558	19627
2	2	1000	1	2	10000000	61988.50335	59.11667	2175.69	15063.33333	172.33333	12117	14558	15001.66667
