Replication Factor	Partition	Message Size	Acks	Batch Size	Buffer Memory	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
5	1	1000	0	500000	33554432	48564.24942	46.31333	641.57667	1211	638.33333	1085.33333	1162.33333	1207.33333
5	1	1000	0	500000	100000000	45749.83988	43.63	1854.55	2429	2095	2286	2362	2394
5	1	1000	0	500000	100000000	41084.63435	39.18	1972.37	3505	2123	3372	3440	3467
5	1	1000	0	500000	100000000	53487.37698	51.01	1563.9	2387	1654	2205	2280	2383
5	1	1000	0	500000	100000000	46773.9504	44.60667	1796.94	2773.66667	1957.33333	2621	2694	2748
5	1	1000	0	500000	200000000	10460.03222	9.98	9889.49	41483	3902	41227	41423	41428
5	1	1000	0	500000	200000000	11444.79033	10.91	16837.15	40714	5157	40557	40707	40713
5	1	1000	0	500000	200000000	11171.18727	10.65	17105.95	40641	3085	40452	40590	40631
5	1	1000	0	500000	200000000	11025.33661	10.51333	14610.86333	40946	4048	40745.33333	40906.66667	40924
5	2	100	0	16384	33554432	305698.2147	29.15	708.26	2325	718	2113	2231	2299
5	2	100	0	16384	33554432	454050.1271	43.3	489.67	1654	408	616	642	653
5	2	100	0	16384	33554432	404694.4557	38.59	637.69	1330	659	961	1179	1215
5	2	100	0	16384	33554432	388147.5992	37.01333	611.87333	1769.66667	595	1230	1350.66667	1389
5	2	100	0	16384	100000000	468603.5614	44.69	1353.4	2271	1711	2010	2181	2250
5	2	100	0	16384	100000000	464166.3572	44.27	1436.07	2105	1546	1994	2018	2043
5	2	100	0	16384	100000000	382819.0797	36.51	2033.5	4437	1684	4310	4403	4416
5	2	100	0	16384	100000000	438529.6661	41.82333	1607.65667	2937.66667	1647	2771.33333	2867.33333	2903
5	2	100	0	16384	200000000	443852.6409	42.33	2102.25	3940	1376	3224	3416	3433
5	2	100	0	16384	200000000	393360.0818	37.51	1983.65	5332	1761	4921	4959	4978
5	2	100	0	16384	200000000	576501.7872	54.98	691.2	2353	483	2094	2291	2351
5	2	100	0	16384	200000000	471238.17	44.94	1592.36667	3875	1206.66667	3413	3555.33333	3587.33333
5	2	100	0	200000	33554432	406669.3778	38.78	627.08	1686	625	1578	1622	1643
5	2	100	0	200000	33554432	377273.0702	35.98	737.52	2328	728	2185	2289	2322
5	2	100	0	200000	33554432	525486.0746	50.11	438.43	807	542	665	715	782
5	2	100	0	200000	33554432	436476.1742	41.62333	601.01	1607	631.66667	1476	1542	1582.33333
5	2	100	0	200000	100000000	456162.7589	43.5	1264.06	2431	1346	2061	2100	2125
5	2	100	0	200000	100000000	426257.4595	40.65	1524.65	2867	1862	2754	2777	2790
5	2	100	0	200000	100000000	400352.31	38.18	1686.84	3157	1943	3033	3071	3089
5	2	100	0	200000	100000000	427590.8428	40.77667	1491.85	2818.33333	1717	2616	2649.33333	2668
5	2	100	0	200000	200000000	396542.1524	37.82	2440.15	4831	2720	4536	4776	4827
5	2	100	0	200000	200000000	447667.6515	42.69	1890.18	4059	1369	3808	3952	4021
5	2	100	0	200000	200000000	428375.5997	40.85	1698.98	4079	1517	3882	3999	4075
5	2	100	0	200000	200000000	424195.1346	40.45333	2009.77	4323	1868.66667	4075.33333	4242.33333	4307.66667
5	2	100	0	500000	33554432	374644.0881	35.73	672.19	1357	790	1224	1271	1315
5	2	100	0	500000	33554432	358089.2358	34.15	700.69	2819	521	1012	2301	2346
5	2	100	0	500000	33554432	387026.8597	36.91	652.14	1822	624	958	1098	1132
5	2	100	0	500000	33554432	373253.3945	35.59667	675.00667	1999.33333	645	1064.66667	1556.66667	1597.66667
5	2	100	0	500000	100000000	373999.5512	35.67	1784.28	3691	1918	3490	3568	3606
5	2	100	0	500000	100000000	408496.732	38.96	1545.84	2833	2235	2634	2684	2778
5	2	100	0	500000	100000000	352261.519	33.59	1961.9	7093	1603	7026	7063	7076
5	2	100	0	500000	100000000	378252.6007	36.07333	1764.00667	4539	1918.66667	4383.33333	4438.33333	4486.66667
5	2	100	0	500000	200000000	496721.6372	47.37	1069.22	3743	738	2381	2556	2589
5	2	100	0	500000	200000000	161603.1028	15.41	9023.11	24102	4231	23574	24051	24097
5	2	100	0	500000	200000000	481510.0154	45.92	926.71	4568	205	4095	4463	4563
5	2	100	0	500000	200000000	379944.9185	36.23333	3673.01333	10804.33333	1724.66667	10016.66667	10356.66667	10416.33333
5	2	500	0	16384	33554432	97465.88694	46.48	621.64	943	657	805	905	941
5	2	500	0	16384	33554432	11498.21778	5.48	4862.74	49190	672	5428	8534	15833
5	2	500	0	16384	33554432	5170.176355	2.47	10961.98	43114	20604	37689	42265	43069
5	2	500	0	16384	33554432	38044.76036	18.14333	5482.12	31082.33333	7311	14640.66667	17234.66667	19947.66667
5	2	500	0	16384	100000000	5305.236799	2.53	24644.54	98567	7370	19504	23460	23953
5	2	500	0	16384	100000000	5702.619784	2.72	25806.53	64514	22709	32453	45375	46067
5	2	500	0	16384	100000000	5726.03226	2.73	29902.78	75679	20296	46262	48585	50604
5	2	500	0	16384	100000000	5577.96295	2.66	26784.61667	79586.66667	16791.66667	32739.66667	39140	40208
5	2	500	0	16384	200000000	6527.500359	3.11	42209.04	82654	47514	59227	61982	62693
5	2	500	0	16384	200000000	5173.814291	2.47	51990.8	106560	77955	95042	104712	106557
5	2	500	0	16384	200000000	6822.166584	3.25	41012.47	81731	37015	58217	59232	59373
5	2	500	0	16384	200000000	6174.49374	2.94333	45070.77	90315	54161.33333	70828.66667	75308.66667	76207.66667
5	2	500	0	200000	33554432	45374.10953	21.64	1395.23	5979	3221	5575	5713	5844
5	2	500	0	200000	33554432	25720.16461	12.26	2489.3	35269	23	79	105	420
5	2	500	0	200000	33554432	299490.8655	142.81	139.26	662	87	461	548	553
5	2	500	0	200000	33554432	123528.3799	58.90333	1341.26333	13970	1110.33333	2038.33333	2122	2272.33333
5	2	500	0	200000	100000000	39093.04144	18.64	1430.21	19493	1394	2592	19404	19490
5	2	500	0	200000	100000000	186081.1314	88.73	783.68	2638	1087	2584	2613	2632
5	2	500	0	200000	100000000	92635.47939	44.17	1718.59	3313	1438	3230	3269	3307
5	2	500	0	200000	100000000	105936.5507	50.51333	1310.82667	8481.33333	1306.33333	2802	8428.66667	8476.33333
5	2	500	0	200000	200000000	78179.97029	37.28	3770.93	5435	4983	5247	5307	5386
5	2	500	0	200000	200000000	86497.70781	41.25	3432.64	5086	3919	5021	5043	5077
5	2	500	0	200000	200000000	91390.97057	43.58	3213.61	4173	3487	4004	4036	4069
5	2	500	0	200000	200000000	85356.21622	40.70333	3472.39333	4898	4129.66667	4757.33333	4795.33333	4844
5	2	500	0	500000	33554432	71994.24046	34.33	827.56	2206	442	771	1128	1161
5	2	500	0	500000	33554432	68526.00562	32.68	886.04	3334	574	2343	2729	2777
5	2	500	0	500000	33554432	87108.01394	41.54	655.98	1744	565	780	941	967
5	2	500	0	500000	33554432	75876.08667	36.18333	789.86	2428	527	1298	1599.33333	1635
5	2	500	0	500000	100000000	64591.1381	30.8	2422.87	5088	1474	2653	2721	2789
5	2	500	0	500000	100000000	74968.13854	35.75	2119.11	3598	1836	2216	2666	2681
5	2	500	0	500000	100000000	65530.79948	31.25	2284.51	5236	2650	5052	5135	5154
5	2	500	0	500000	100000000	68363.3587	32.6	2275.49667	4640.66667	1986.66667	3307	3507.33333	3541.33333
5	2	500	0	500000	200000000	75528.70091	36.01	3636.42	6319	4814	6204	6252	6275
5	2	500	0	500000	200000000	60983.04671	29.08	5230.6	10842	5156	9809	9924	9946
5	2	500	0	500000	200000000	100110.1211	47.74	2601.89	4718	2734	4322	4520	4714
5	2	500	0	500000	200000000	78873.95625	37.61	3822.97	7293	4234.66667	6778.33333	6898.66667	6978.33333
5	2	1000	0	16384	33554432	50576.57293	48.23	608.2	1116	596	839	1010	1093
5	2	1000	0	16384	33554432	4353.239245	4.15	7022.11	64895	719	53254	62506	64220
5	2	1000	0	16384	33554432	2833.166177	2.7	11359.01	40074	8957	31935	34817	39399
5	2	1000	0	16384	33554432	19254.32612	18.36	6329.77333	35361.66667	3424	28676	32777.66667	34904
5	2	1000	0	16384	100000000	3504.00157	3.34	25113.99	50501	25797	45837	49371	50423
5	2	1000	0	16384	100000000	2583.512026	2.46	31864.57	67150	28662	58869	66309	67125
5	2	1000	0	16384	100000000	2781.300759	2.65	31167.33	65526	33302	61669	65217	65476
5	2	1000	0	16384	100000000	2956.27145	2.81667	29381.96333	61059	29253.66667	55458.33333	60299	61008
5	2	1000	0	16384	200000000	5236.534252	4.99	26369.8	64998	27641	64901	64981	64997
5	2	1000	0	16384	200000000	99108.02775	94.52	1531.12	3482	1047	3462	3475	3481
5	2	1000	0	16384	200000000	12681.34321	12.09	10269.91	36729	5160	36374	36697	36725
5	2	1000	0	16384	200000000	39008.63507	37.2	12723.61	35069.66667	11282.66667	34912.33333	35051	35067.66667
5	2	1000	0	200000	33554432	83920.77879	80.03	332.1	788	287	732	759	774
5	2	1000	0	200000	33554432	44694.73496	42.62	688.23	1747	648	1582	1693	1728
5	2	1000	0	200000	33554432	36329.28867	34.65	835.27	3055	779	2421	3006	3049
5	2	1000	0	200000	33554432	54981.60081	52.43333	618.53333	1863.33333	571.33333	1578.33333	1819.33333	1850.33333
5	2	1000	0	200000	100000000	40680.17248	38.8	2051.01	3046	2246	2881	2964	3020
5	2	1000	0	200000	100000000	35072.95174	33.45	2322.23	3697	2477	3450	3651	3695
5	2	1000	0	200000	100000000	39745.62798	37.9	2077.91	3076	2115	2989	3048	3074
5	2	1000	0	200000	100000000	38499.58407	36.71667	2150.38333	3273	2279.33333	3106.66667	3221	3263
5	2	1000	0	200000	200000000	36255.52897	34.58	4077.87	6491	4941	6346	6434	6484
5	2	1000	0	200000	200000000	41223.51389	39.31	3580.35	5205	4418	5071	5165	5203
5	2	1000	0	200000	200000000	37942.02459	36.18	3955.98	6071	4725	5929	6014	6070
5	2	1000	0	200000	200000000	38473.68915	36.69	3871.4	5922.33333	4694.66667	5782	5871	5919
5	2	1000	0	500000	33554432	28258.16661	26.95	1115.3	4300	915	4006	4206	4266
5	2	1000	0	500000	33554432	45289.85507	43.19	654.89	1581	591	1347	1517	1541
5	2	1000	0	500000	33554432	37105.75139	35.39	811.79	2034	685	1789	1949	2031
5	2	1000	0	500000	33554432	36884.59102	35.17667	860.66	2638.33333	730.33333	2380.66667	2557.33333	2612.66667
5	2	1000	0	500000	100000000	33209.35175	31.67	2493.34	4154	2635	3972	4086	4149
5	2	1000	0	500000	100000000	32579.65726	31.07	2701.81	5228	2505	4888	5169	5223
5	2	1000	0	500000	100000000	35097.57125	33.47	2415.89	3548	2637	3343	3453	3521
5	2	1000	0	500000	100000000	33628.86009	32.07	2537.01333	4310	2592.33333	4067.66667	4236	4297.66667
5	2	1000	0	500000	200000000	30896.61991	29.47	5276.92	10724	2988	10470	10656	10700
5	2	1000	0	500000	200000000	36297.64065	34.62	3899.07	7173	4236	6861	7009	7147
5	2	1000	0	500000	200000000	3090.941686	2.95	44382.34	124452	4504	121934	122358	123220
5	2	1000	0	500000	200000000	23428.40075	22.34667	17852.77667	47449.66667	3909.33333	46421.66667	46674.33333	47022.33333
5	5	100	0	16384	33554432	228864.375	21.83	860.22	4004	847	1715	1750	1796
5	5	100	0	16384	33554432	427606.2602	40.78	543.73	1409	548	873	1004	1023
5	5	100	0	16384	33554432	231706.7519	22.1	1127.01	3181	740	2268	2569	2755
5	5	100	0	16384	33554432	296059.129	28.23667	843.65333	2864.66667	711.66667	1618.66667	1774.33333	1858
5	5	100	0	16384	100000000	311915.1591	29.75	2288.89	5512	2527	4909	5355	5438
5	5	100	0	16384	100000000	396982.9297	37.86	1847.13	2807	1888	2238	2378	2451
5	5	100	0	16384	100000000	377786.173	36.03	1710.05	3399	2155	2485	2579	2829
5	5	100	0	16384	100000000	362228.0873	34.54667	1948.69	3906	2190	3210.66667	3437.33333	3572.66667
5	5	100	0	16384	200000000	358989.0867	34.24	2477.1	5515	2880	4164	4677	4721
5	5	100	0	16384	200000000	393514.8749	37.53	2398.62	4582	2738	4079	4530	4556
5	5	100	0	16384	200000000	368242.7456	35.12	2526.56	4668	2854	4320	4554	4588
5	5	100	0	16384	200000000	373582.2357	35.63	2467.42667	4921.66667	2824	4187.66667	4587	4621.66667
5	5	100	0	200000	33554432	213711.7456	20.38	1119.99	10485	725	9908	10375	10480
5	5	100	0	200000	33554432	505050.5051	48.17	358.32	1880	132	792	913	956
5	5	100	0	200000	33554432	323792.2549	30.88	802.32	1579	701	831	883	924
5	5	100	0	200000	33554432	347518.1685	33.14333	760.21	4648	519.33333	3843.66667	4057	4120
5	5	100	0	200000	100000000	325097.5293	31	2196.56	3307	2786	2975	3039	3110
5	5	100	0	200000	100000000	319611.3526	30.48	2125.27	4231	3488	3845	4183	4206
5	5	100	0	200000	100000000	345017.9409	32.9	1919.57	3597	2238	3002	3284	3419
5	5	100	0	200000	100000000	329908.9409	31.46	2080.46667	3711.66667	2837.33333	3274	3502	3578.33333
5	5	100	0	200000	200000000	233230.7118	22.24	5614.11	13383	5787	11910	12372	12405
5	5	100	0	200000	200000000	368242.7456	35.12	2335.45	5933	1651	5422	5500	5527
5	5	100	0	200000	200000000	225835.5917	21.54	5778.51	13782	5997	13683	13744	13775
5	5	100	0	200000	200000000	275769.683	26.3	4576.02333	11032.66667	4478.33333	10338.33333	10538.66667	10569
5	5	100	0	500000	33554432	212053.0981	20.22	1182.79	3945	333	1168	1510	1618
5	5	100	0	500000	33554432	246293.286	23.49	971.16	7307	1352	6813	7071	7228
5	5	100	0	500000	33554432	224729.2013	21.43	1152.29	5322	1247	4166	4364	4438
5	5	100	0	500000	33554432	227691.8618	21.71333	1102.08	5524.66667	977.33333	4049	4315	4428
5	5	100	0	500000	100000000	231427.9102	22.07	2823.22	7332	4663	6089	6194	6232
5	5	100	0	500000	100000000	207245.2955	19.76	3347.58	8907	4841	7116	7259	7358
5	5	100	0	500000	100000000	233372.2287	22.26	2825.51	6257	5018	5817	5958	6022
5	5	100	0	500000	100000000	224015.1448	21.36333	2998.77	7498.66667	4840.66667	6340.66667	6470.33333	6537.33333
5	5	100	0	500000	200000000	92373.63287	8.81	13318.71	35095	13249	31947	32777	33081
5	5	100	0	500000	200000000	28543.53746	2.72	55459.4	92972	56478	87345	88439	89108
5	5	100	0	500000	200000000	31511.34724	3.01	49675.87	89060	53818	85496	88040	88583
5	5	100	0	500000	200000000	50809.50585	4.84667	39484.66	72375.66667	41181.66667	68262.66667	69752	70257.33333
5	5	500	0	16384	33554432	3552.107643	1.69	15619.06	67742	9704	47746	64593	67208
5	5	500	0	16384	33554432	4252.279222	2.03	13946.47	38118	14818	29569	36116	37193
5	5	500	0	16384	33554432	6664.045475	3.18	9195.05	27148	8811	20620	25031	26805
5	5	500	0	16384	33554432	4822.81078	2.3	12920.19333	44336	11111	32645	41913.33333	43735.33333
5	5	500	0	16384	100000000	6015.652728	2.87	27543.81	67514	27693	51249	58221	67040
5	5	500	0	16384	100000000	44304.6387	21.13	4174.46	18876	505	17841	18150	18863
5	5	500	0	16384	100000000	111333.7787	53.09	1518.94	2751	1463	2506	2655	2732
5	5	500	0	16384	100000000	53884.69003	25.69667	11079.07	29713.66667	9887	23865.33333	26342	29545
5	5	500	0	16384	200000000	91482.93843	43.62	2932.19	5157	2978	4747	4957	5070
5	5	500	0	16384	200000000	117027.5015	55.8	2365.62	3590	3070	3509	3555	3579
5	5	500	0	16384	200000000	131319.7636	62.62	2083.44	3371	2613	3097	3285	3366
5	5	500	0	16384	200000000	113276.7345	54.01333	2460.41667	4039.33333	2887	3784.33333	3932.33333	4005
5	5	500	0	200000	33554432	134716.4219	64.24	421.27	681	446	568	616	648
5	5	500	0	200000	33554432	136948.7812	65.3	408.69	643	434	540	575	618
5	5	500	0	200000	33554432	140134.5291	66.82	407.13	778	414	591	658	753
5	5	500	0	200000	33554432	137266.5774	65.45333	412.36333	700.66667	431.33333	566.33333	616.33333	673
5	5	500	0	200000	100000000	94241.82452	44.94	1263.89	5282	1270	2202	5192	5238
5	5	500	0	200000	100000000	246123.554	117.36	485.9	1037	540	911	962	1010
5	5	500	0	200000	100000000	131440.5889	62.68	1159.96	2254	1296	2116	2190	2234
5	5	500	0	200000	100000000	157268.6558	74.99333	969.91667	2857.66667	1035.33333	1743	2781.33333	2827.33333
5	5	500	0	200000	200000000	115048.3203	54.86	2312.06	3842	2910	3671	3789	3816
5	5	500	0	200000	200000000	119588.6152	57.02	2101.81	3849	2674	3126	3752	3845
5	5	500	0	200000	200000000	124564.0259	59.4	2070.39	3647	2548	3420	3513	3623
5	5	500	0	200000	200000000	119733.6538	57.09333	2161.42	3779.33333	2710.66667	3405.66667	3684.66667	3761.33333
5	5	500	0	500000	33554432	80866.89309	38.56	648.07	2218	481	1808	2104	2179
5	5	500	0	500000	33554432	111482.7202	53.16	457.99	2455	304	1668	2361	2419
5	5	500	0	500000	33554432	114968.9584	54.82	463.37	2327	235	1587	2214	2265
5	5	500	0	500000	33554432	102439.5239	48.84667	523.14333	2333.33333	340	1687.66667	2226.33333	2287.66667
5	5	500	0	500000	100000000	141262.8902	67.36	1028.23	2450	898	2155	2298	2367
5	5	500	0	500000	100000000	98823.99447	47.12	1503.39	3267	1470	2774	3044	3173
5	5	500	0	500000	100000000	98106.54371	46.78	1082.87	4747	1099	2127	2577	4727
5	5	500	0	500000	100000000	112731.1428	53.75333	1204.83	3488	1155.66667	2352	2639.66667	3422.33333
5	5	500	0	500000	200000000	17195.7217	8.2	21076.64	54979	17729	54137	54790	54941
5	5	500	0	500000	200000000	24998.12514	11.92	9561.62	21855	9598	18961	19837	21826
5	5	500	0	500000	200000000	15755.2268	7.51	19768.41	44060	13661	41540	43890	43986
5	5	500	0	500000	200000000	19316.35788	9.21	16802.22333	40298	13662.66667	38212.66667	39505.66667	40251
5	5	1000	0	16384	33554432	3454.398486	3.29	8607.1	30948	4853	26854	29173	30290
5	5	1000	0	16384	33554432	2531.966072	2.41	10862.04	51751	7848	31147	47700	51232
5	5	1000	0	16384	33554432	3953.631806	3.77	7507.99	26779	4699	20342	24605	26740
5	5	1000	0	16384	33554432	3313.33212	3.15667	8992.37667	36492.66667	5800	26114.33333	33826	36087.33333
5	5	1000	0	16384	100000000	4631.816876	4.42	19552.29	49376	18321	44060	47146	49124
5	5	1000	0	16384	100000000	128567.7552	122.61	612.22	1202	574	944	1149	1194
5	5	1000	0	16384	100000000	66163.82162	63.1	1205.94	1903	1388	1755	1838	1897
5	5	1000	0	16384	100000000	66454.46457	63.37667	7123.48333	17493.66667	6761	15586.33333	16711	17405
5	5	1000	0	16384	200000000	60731.20369	57.92	2305.22	4111	2954	3265	3788	4100
5	5	1000	0	16384	200000000	55481.58012	52.91	2179.39	4507	2392	4410	4473	4489
5	5	1000	0	16384	200000000	70631.44512	67.36	1915.79	2960	2446	2869	2907	2950
5	5	1000	0	16384	200000000	62281.40964	59.39667	2133.46667	3859.33333	2597.33333	3514.66667	3722.66667	3846.33333
5	5	1000	0	200000	33554432	61192.02056	58.36	485.19	804	494	654	718	748
5	5	1000	0	200000	33554432	64366.63234	61.38	451.11	930	435	801	868	923
5	5	1000	0	200000	33554432	61950.19205	59.08	459.39	1445	419	1076	1187	1396
5	5	1000	0	200000	33554432	62502.94832	59.60667	465.23	1059.66667	449.33333	843.66667	924.33333	1022.33333
5	5	1000	0	200000	100000000	69959.42353	66.72	1132.45	1681	1244	1563	1620	1656
5	5	1000	0	200000	100000000	74996.25019	71.52	1074.95	1749	1180	1502	1592	1743
5	5	1000	0	200000	100000000	65496.46319	62.46	1126.35	2327	1115	1911	2185	2314
5	5	1000	0	200000	100000000	70150.7123	66.9	1111.25	1919	1179.66667	1658.66667	1799	1904.33333
5	5	1000	0	200000	200000000	71942.44604	68.61	1903.1	3145	2306	2900	3011	3138
5	5	1000	0	200000	200000000	72663.857	69.3	1911.4	2914	2445	2792	2851	2896
5	5	1000	0	200000	200000000	58153.05885	55.46	2424.36	5041	2426	4763	4924	5018
5	5	1000	0	200000	200000000	67586.45396	64.45667	2079.62	3700	2392.33333	3485	3595.33333	3684
5	5	1000	0	500000	33554432	54118.41108	51.61	502.03	2134	377	1432	1986	2119
5	5	1000	0	500000	33554432	51213.76626	48.84	563.65	1984	324	1623	1828	1981
5	5	1000	0	500000	33554432	50484.65267	48.15	569.82	2385	426	1831	2224	2374
5	5	1000	0	500000	33554432	51938.94334	49.53333	545.16667	2167.66667	375.66667	1628.66667	2012.66667	2158
5	5	1000	0	500000	100000000	40700.0407	38.81	1892.51	5716	1283	4900	5541	5655
5	5	1000	0	500000	100000000	51786.63905	49.39	1478.12	3810	1219	3401	3663	3762
5	5	1000	0	500000	100000000	16886.1871	16.1	2930.38	18933	1373	12486	16299	17981
5	5	1000	0	500000	100000000	36457.62228	34.76667	2100.33667	9486.33333	1291.66667	6929	8501	9132.66667
5	5	1000	0	500000	200000000	13605.07197	12.97	10136.16	20304	11153	18321	19259	20222
5	5	1000	0	500000	200000000	13107.87784	12.5	9460.59	20062	10133	15044	18836	19968
5	5	1000	0	500000	200000000	15143.71384	14.44	7375.6	18353	7419	13508	15538	18329
5	5	1000	0	500000	200000000	13952.22122	13.30333	8990.78333	19573	9568.33333	15624.33333	17877.66667	19506.33333
1	1	100	1	16384	33554432	699105.1454	66.67	290.02	1069	249	819	1021	1060
1	1	100	1	16384	33554432	1151543.068	109.82	6.7	137	1	29	32	36
1	1	100	1	16384	33554432	958772.7709	91.44	128.75	389	144	326	374	386
1	1	100	1	16384	33554432	936473.6613	89.31	141.82333	531.66667	131.33333	391.33333	475.66667	494
1	1	100	1	16384	100000000	1093613.298	104.3	49.24	267	2	245	258	263
1	1	100	1	16384	100000000	1178689.298	112.41	2.52	134	1	16	31	38
1	1	100	1	16384	100000000	1156069.364	110.25	3.44	141	1	10	73	83
1	1	100	1	16384	100000000	1142790.653	108.98667	18.4	180.66667	1.33333	90.33333	120.66667	128
1	1	100	1	16384	200000000	988924.0506	94.31	80.44	796	7	758	786	794
1	1	100	1	16384	200000000	1195600.191	114.02	1.34	132	1	6	11	17
